r,t,m,y,TotalAnnualTechnologyActivityByMode
RE1,LNDWAT,1,2025,25.021
RE1,LNDWAT,1,2026,25.021
RE1,LNDWAT,1,2027,25.021
RE1,LNDWAT,1,2028,25.021
RE1,LNDWAT,1,2029,25.021
RE1,LNDWAT,1,2030,25.021
RE1,LNDWAT,1,2031,25.021
RE1,LNDWAT,1,2032,25.021
RE1,LNDWAT,1,2033,25.021
RE1,LNDWAT,1,2034,25.021
RE1,LNDWAT,1,2035,25.021
RE1,RSCPRC,1,2020,360.0
RE1,RSCPRC,1,2021,360.0
RE1,RSCPRC,1,2022,360.0
RE1,RSCPRC,1,2023,360.0
RE1,RSCPRC,1,2024,360.0
RE1,RSCPRC,1,2025,360.0
RE1,RSCPRC,1,2026,360.0
RE1,RSCPRC,1,2027,360.0
RE1,RSCPRC,1,2028,360.0
RE1,RSCPRC,1,2029,360.0
RE1,RSCPRC,1,2030,329.7447
RE1,RSCPRC,1,2031,330.0518
RE1,RSCPRC,1,2032,330.48
RE1,RSCPRC,1,2033,330.9094
RE1,RSCPRC,1,2034,331.2187
RE1,RSCPRC,1,2035,331.6518
RE1,RSCHYD,1,2020,95.3199
RE1,RSCHYD,1,2021,95.3684
RE1,RSCHYD,1,2022,95.417
RE1,RSCHYD,1,2023,95.4696
RE1,RSCHYD,1,2024,95.5187
RE1,RSCHYD,1,2025,95.579
RE1,RSCHYD,1,2026,95.6283
RE1,RSCHYD,1,2027,95.6826
RE1,RSCHYD,1,2028,95.7396
RE1,RSCHYD,1,2029,95.8013
RE1,RSCHYD,1,2030,100.8658
RE1,RSCHYD,1,2031,100.8629
RE1,RSCHYD,1,2032,100.8446
RE1,RSCHYD,1,2033,100.8264
RE1,RSCHYD,1,2034,100.8236
RE1,RSCHYD,1,2035,100.8057
RE1,RSCSOL,1,2020,6.9524
RE1,RSCSOL,1,2021,6.9524
RE1,RSCSOL,1,2022,6.9524
RE1,RSCSOL,1,2023,6.9524
RE1,RSCSOL,1,2024,6.9524
RE1,RSCSOL,1,2025,6.9524
RE1,RSCSOL,1,2026,6.9524
RE1,RSCSOL,1,2027,6.9524
RE1,RSCSOL,1,2028,6.9524
RE1,RSCSOL,1,2029,6.9524
RE1,RSCSOL,1,2030,6.9524
RE1,RSCSOL,1,2031,6.9524
RE1,RSCSOL,1,2032,6.9524
RE1,RSCSOL,1,2033,6.9524
RE1,RSCSOL,1,2034,6.9524
RE1,RSCSOL,1,2035,6.9524
RE1,RSCWND,1,2020,17.02
RE1,RSCWND,1,2021,17.02
RE1,RSCWND,1,2022,17.02
RE1,RSCWND,1,2023,17.02
RE1,RSCWND,1,2024,17.02
RE1,RSCWND,1,2025,17.02
RE1,RSCWND,1,2026,17.02
RE1,RSCWND,1,2027,17.02
RE1,RSCWND,1,2028,17.02
RE1,RSCWND,1,2029,17.02
RE1,RSCWND,1,2030,17.02
RE1,RSCWND,1,2031,17.02
RE1,RSCWND,1,2032,17.02
RE1,RSCWND,1,2033,17.02
RE1,RSCWND,1,2034,17.02
RE1,RSCWND,1,2035,17.02
RE1,PWRHYD,1,2020,33.362
RE1,PWRHYD,1,2021,33.3789
RE1,PWRHYD,1,2022,33.3959
RE1,PWRHYD,1,2023,33.4144
RE1,PWRHYD,1,2024,33.4315
RE1,PWRHYD,1,2025,33.4527
RE1,PWRHYD,1,2026,33.4699
RE1,PWRHYD,1,2027,33.4889
RE1,PWRHYD,1,2028,33.5089
RE1,PWRHYD,1,2029,33.5304
RE1,PWRHYD,1,2030,35.303
RE1,PWRHYD,1,2031,35.302
RE1,PWRHYD,1,2032,35.2956
RE1,PWRHYD,1,2033,35.2893
RE1,PWRHYD,1,2034,35.2883
RE1,PWRHYD,1,2035,35.282
RE1,PWRSOL,1,2020,6.9524
RE1,PWRSOL,1,2021,6.9524
RE1,PWRSOL,1,2022,6.9524
RE1,PWRSOL,1,2023,6.9524
RE1,PWRSOL,1,2024,6.9524
RE1,PWRSOL,1,2025,6.9524
RE1,PWRSOL,1,2026,6.9524
RE1,PWRSOL,1,2027,6.9524
RE1,PWRSOL,1,2028,6.9524
RE1,PWRSOL,1,2029,6.9524
RE1,PWRSOL,1,2030,6.9524
RE1,PWRSOL,1,2031,6.9524
RE1,PWRSOL,1,2032,6.9524
RE1,PWRSOL,1,2033,6.9524
RE1,PWRSOL,1,2034,6.9524
RE1,PWRSOL,1,2035,6.9524
RE1,PWRWND,1,2020,17.02
RE1,PWRWND,1,2021,17.02
RE1,PWRWND,1,2022,17.02
RE1,PWRWND,1,2023,17.02
RE1,PWRWND,1,2024,17.02
RE1,PWRWND,1,2025,17.02
RE1,PWRWND,1,2026,17.02
RE1,PWRWND,1,2027,17.02
RE1,PWRWND,1,2028,17.02
RE1,PWRWND,1,2029,17.02
RE1,PWRWND,1,2030,17.02
RE1,PWRWND,1,2031,17.02
RE1,PWRWND,1,2032,17.02
RE1,PWRWND,1,2033,17.02
RE1,PWRWND,1,2034,17.02
RE1,PWRWND,1,2035,17.02
RE1,DEMAGRDSL,1,2020,2.0498
RE1,DEMAGRDSL,1,2021,2.1353
RE1,DEMAGRDSL,1,2022,2.2212
RE1,DEMAGRDSL,1,2023,2.3064
RE1,DEMAGRDSL,1,2024,2.3932
RE1,DEMAGRDSL,1,2025,2.4916
RE1,DEMAGRDSL,1,2026,2.5788
RE1,DEMAGRDSL,1,2027,2.6672
RE1,DEMAGRDSL,1,2028,2.7676
RE1,DEMAGRDSL,1,2029,2.8684
RE1,DEMAGRDSL,1,2030,2.9704
RE1,DEMAGRDSL,1,2031,3.0468
RE1,DEMAGRDSL,1,2032,3.1236
RE1,DEMAGRDSL,1,2033,3.2009
RE1,DEMAGRDSL,1,2034,3.2782
RE1,DEMAGRDSL,1,2035,3.3571
RE1,DEMAGRSURWAT,1,2020,0.4992
RE1,DEMAGRSURWAT,1,2021,0.7259
RE1,DEMAGRSURWAT,1,2022,0.8
RE1,DEMAGRSURWAT,1,2023,0.8555
RE1,DEMAGRSURWAT,1,2024,1.1465
RE1,DEMAGRSURWAT,1,2025,1.4481
RE1,DEMAGRSURWAT,1,2026,1.7397
RE1,DEMAGRSURWAT,1,2027,2.0322
RE1,DEMAGRSURWAT,1,2028,2.3355
RE1,DEMAGRSURWAT,1,2029,2.6398
RE1,DEMAGRSURWAT,1,2030,2.9446
RE1,DEMAGRSURWAT,1,2031,3.0183
RE1,DEMAGRSURWAT,1,2032,3.0927
RE1,DEMAGRSURWAT,1,2033,3.1676
RE1,DEMAGRSURWAT,1,2034,3.2425
RE1,DEMAGRSURWAT,1,2035,3.319
RE1,DEMAGRGWTWAT,1,2022,0.1661
RE1,DEMAGRGWTWAT,1,2023,0.35
RE1,DEMAGRGWTWAT,1,2024,0.3
RE1,DEMAGRGWTWAT,1,2025,0.25
RE1,DEMAGRGWTWAT,1,2026,0.2
RE1,DEMAGRGWTWAT,1,2027,0.15
RE1,DEMAGRGWTWAT,1,2028,0.1
RE1,DEMAGRGWTWAT,1,2029,0.05
RE1,DEMPWRSURWAT,1,2020,0.0403
RE1,DEMPWRSURWAT,1,2021,0.0441
RE1,DEMPWRSURWAT,1,2022,0.0488
RE1,DEMPWRSURWAT,1,2023,0.0539
RE1,DEMPWRSURWAT,1,2024,0.0589
RE1,DEMPWRSURWAT,1,2025,0.0642
RE1,DEMPWRSURWAT,1,2026,0.0702
RE1,DEMPWRSURWAT,1,2027,0.0761
RE1,DEMPWRSURWAT,1,2028,0.0824
RE1,DEMPWRSURWAT,1,2029,0.0893
RE1,DEMPWRSURWAT,1,2030,0.0933
RE1,DEMPWRSURWAT,1,2031,0.1008
RE1,DEMPWRSURWAT,1,2032,0.1089
RE1,DEMPWRSURWAT,1,2033,0.1173
RE1,DEMPWRSURWAT,1,2034,0.1263
RE1,DEMPWRSURWAT,1,2035,0.1356
RE1,DEMPUBSURWAT,1,2020,0.7146
RE1,DEMPUBSURWAT,1,2021,0.7947
RE1,DEMPUBSURWAT,1,2022,0.8888
RE1,DEMPUBSURWAT,1,2023,0.9853
RE1,DEMPUBSURWAT,1,2024,1.0857
RE1,DEMPUBSURWAT,1,2025,1.1912
RE1,DEMPUBSURWAT,1,2026,1.3005
RE1,DEMPUBSURWAT,1,2027,1.4136
RE1,DEMPUBSURWAT,1,2028,1.5331
RE1,DEMPUBSURWAT,1,2029,1.6563
RE1,DEMPUBSURWAT,1,2030,1.7859
RE1,DEMPUBSURWAT,1,2031,1.9207
RE1,DEMPUBSURWAT,1,2032,2.0604
RE1,DEMPUBSURWAT,1,2033,2.2066
RE1,DEMPUBSURWAT,1,2034,2.3591
RE1,DEMPUBSURWAT,1,2035,2.5192
RE1,DEMPUBGWTWAT,1,2020,0.5229
RE1,DEMPUBGWTWAT,1,2021,0.5302
RE1,DEMPUBGWTWAT,1,2022,0.5286
RE1,DEMPUBGWTWAT,1,2023,0.5269
RE1,DEMPUBGWTWAT,1,2024,0.5252
RE1,DEMPUBGWTWAT,1,2025,0.5233
RE1,DEMPUBGWTWAT,1,2026,0.5214
RE1,DEMPUBGWTWAT,1,2027,0.5195
RE1,DEMPUBGWTWAT,1,2028,0.5174
RE1,DEMPUBGWTWAT,1,2029,0.5153
RE1,DEMPUBGWTWAT,1,2030,0.513
RE1,DEMPUBGWTWAT,1,2031,0.5107
RE1,DEMPUBGWTWAT,1,2032,0.5082
RE1,DEMPUBGWTWAT,1,2033,0.5057
RE1,DEMPUBGWTWAT,1,2034,0.5031
RE1,DEMPUBGWTWAT,1,2035,0.5003
RE1,DEMTRABIO,1,2020,1.1848
RE1,DEMTRABIO,1,2021,1.2204
RE1,DEMTRABIO,1,2022,1.2559
RE1,DEMTRABIO,1,2023,1.2915
RE1,DEMTRABIO,1,2024,1.327
RE1,DEMTRABIO,1,2025,1.3744
RE1,DEMTRABIO,1,2026,1.41
RE1,DEMTRABIO,1,2027,1.4455
RE1,DEMTRABIO,1,2028,1.4929
RE1,DEMTRABIO,1,2029,1.5403
RE1,DEMTRABIO,1,2030,1.5877
RE1,DEMTRABIO,1,2031,1.6351
RE1,DEMTRABIO,1,2032,1.6825
RE1,DEMTRABIO,1,2033,1.7299
RE1,DEMTRABIO,1,2034,1.7773
RE1,DEMTRABIO,1,2035,1.8246
