r,t,y,AnnualVariableOperatingCost
RE1,LNDRICHI,2025,0.0
RE1,LNDRICHI,2026,0.0
RE1,LNDRICHI,2027,0.0
RE1,LNDRICHI,2028,0.0
RE1,LNDRICHI,2029,0.0
RE1,LNDRICHI,2030,0.0
RE1,LNDRICHI,2031,0.0
RE1,LNDRICHI,2032,0.0
RE1,LNDRICHI,2033,0.0
RE1,LNDRICHI,2034,0.0
RE1,LNDRICHI,2035,0.0
RE1,LNDRICHR,2020,0.0
RE1,LNDRICHR,2021,0.0
RE1,LNDRICHR,2022,0.0
RE1,LNDRICHR,2023,0.0
RE1,LNDRICHR,2024,0.0
RE1,LNDRICHR,2025,0.0
RE1,LNDRICHR,2026,0.0
RE1,LNDRICHR,2027,0.0
RE1,LNDRICHR,2028,0.0
RE1,LNDRICHR,2029,0.0
RE1,LNDRICHR,2030,0.0
RE1,LNDRICHR,2031,0.0
RE1,LNDRICHR,2032,0.0
RE1,LNDRICHR,2033,0.0
RE1,LNDRICHR,2034,0.0
RE1,LNDRICHR,2035,0.0
RE1,LNDWAT,2020,0.0026
RE1,LNDWAT,2021,0.0026
RE1,LNDWAT,2022,0.0026
RE1,LNDWAT,2023,0.0026
RE1,LNDWAT,2024,0.0026
RE1,LNDWAT,2025,0.0026
RE1,LNDWAT,2026,0.0026
RE1,LNDWAT,2027,0.0026
RE1,LNDWAT,2028,0.0026
RE1,LNDWAT,2029,0.0026
RE1,LNDWAT,2030,0.0026
RE1,LNDWAT,2031,0.0026
RE1,LNDWAT,2032,0.0026
RE1,LNDWAT,2033,0.0026
RE1,LNDWAT,2034,0.0026
RE1,LNDWAT,2035,0.0026
RE1,MINCOA,2020,391.9559
RE1,MINCOA,2021,743.0685
RE1,MINCOA,2022,762.2085
RE1,MINCOA,2023,790.9185
RE1,MINCOA,2024,810.0585
RE1,MINCOA,2025,771.1238
RE1,MINCOA,2026,799.8338
RE1,MINCOA,2027,828.5438
RE1,MINCOA,2028,857.2538
RE1,MINCOA,2029,885.9638
RE1,MINCOA,2030,361.8519
RE1,MINCOA,2031,380.5812
RE1,MINCOA,2032,399.3105
RE1,MINCOA,2033,424.283
RE1,MINCOA,2034,443.0123
RE1,MINCOA,2035,467.9848
RE1,MINGAS,2020,758.6855
RE1,MINGAS,2021,356.5354
RE1,MINGAS,2022,375.0154
RE1,MINGAS,2023,402.7354
RE1,MINGAS,2024,421.2154
RE1,MINGAS,2025,422.1298
RE1,MINGAS,2026,449.8498
RE1,MINGAS,2027,477.5698
RE1,MINGAS,2028,505.2898
RE1,MINGAS,2029,533.0098
RE1,MINGAS,2030,536.112
RE1,MINGAS,2031,536.112
RE1,MINGAS,2032,536.112
RE1,MINGAS,2033,536.112
RE1,MINGAS,2034,536.112
RE1,MINGAS,2035,536.112
RE1,MINHYD,2020,0.0012
RE1,MINHYD,2021,0.0012
RE1,MINHYD,2022,0.0012
RE1,MINHYD,2023,0.0012
RE1,MINHYD,2024,0.0012
RE1,MINHYD,2025,0.0018
RE1,MINHYD,2026,0.0018
RE1,MINHYD,2027,0.0018
RE1,MINHYD,2028,0.0018
RE1,MINHYD,2029,0.0018
RE1,MINHYD,2030,0.0014
RE1,MINHYD,2031,0.0014
RE1,MINHYD,2032,0.0018
RE1,MINHYD,2033,0.0014
RE1,MINHYD,2034,0.0018
RE1,MINHYD,2035,0.0014
RE1,MINLND,2020,0.03
RE1,MINLND,2021,0.03
RE1,MINLND,2022,0.03
RE1,MINLND,2023,0.03
RE1,MINLND,2024,0.03
RE1,MINLND,2025,0.03
RE1,MINLND,2026,0.03
RE1,MINLND,2027,0.03
RE1,MINLND,2028,0.03
RE1,MINLND,2029,0.03
RE1,MINLND,2030,0.03
RE1,MINLND,2031,0.03
RE1,MINLND,2032,0.03
RE1,MINLND,2033,0.03
RE1,MINLND,2034,0.03
RE1,MINLND,2035,0.03
RE1,MINPRC,2020,0.036
RE1,MINPRC,2021,0.036
RE1,MINPRC,2022,0.036
RE1,MINPRC,2023,0.036
RE1,MINPRC,2024,0.036
RE1,MINPRC,2025,0.036
RE1,MINPRC,2026,0.036
RE1,MINPRC,2027,0.036
RE1,MINPRC,2028,0.036
RE1,MINPRC,2029,0.036
RE1,MINPRC,2030,0.036
RE1,MINPRC,2031,0.036
RE1,MINPRC,2032,0.036
RE1,MINPRC,2033,0.036
RE1,MINPRC,2034,0.036
RE1,MINPRC,2035,0.036
RE1,MINSOL,2020,0.0004
RE1,MINSOL,2021,0.0004
RE1,MINSOL,2022,0.0004
RE1,MINSOL,2023,0.0004
RE1,MINSOL,2024,0.0004
RE1,MINSOL,2025,0.0004
RE1,MINSOL,2026,0.0004
RE1,MINSOL,2027,0.0004
RE1,MINSOL,2028,0.0004
RE1,MINSOL,2029,0.0004
RE1,MINSOL,2030,0.0004
RE1,MINSOL,2031,0.0004
RE1,MINSOL,2032,0.0004
RE1,MINSOL,2033,0.0004
RE1,MINSOL,2034,0.0004
RE1,MINSOL,2035,0.0004
RE1,MINWND,2020,0.003
RE1,MINWND,2021,0.003
RE1,MINWND,2022,0.003
RE1,MINWND,2023,0.003
RE1,MINWND,2024,0.003
RE1,MINWND,2025,0.003
RE1,MINWND,2026,0.003
RE1,MINWND,2027,0.003
RE1,MINWND,2028,0.003
RE1,MINWND,2029,0.003
RE1,MINWND,2030,0.0071
RE1,MINWND,2031,0.0073
RE1,MINWND,2032,0.0072
RE1,MINWND,2033,0.0078
RE1,MINWND,2034,0.0077
RE1,MINWND,2035,0.0083
RE1,PWRCOA,2020,0.0026
RE1,PWRCOA,2021,0.005
RE1,PWRCOA,2022,0.0051
RE1,PWRCOA,2023,0.0053
RE1,PWRCOA,2024,0.0054
RE1,PWRCOA,2025,0.0051
RE1,PWRCOA,2026,0.0053
RE1,PWRCOA,2027,0.0055
RE1,PWRCOA,2028,0.0057
RE1,PWRCOA,2029,0.0059
RE1,PWRCOA,2030,0.0024
RE1,PWRCOA,2031,0.0025
RE1,PWRCOA,2032,0.0027
RE1,PWRCOA,2033,0.0028
RE1,PWRCOA,2034,0.003
RE1,PWRCOA,2035,0.0031
RE1,PWRGAS,2020,0.0038
RE1,PWRGAS,2021,0.0018
RE1,PWRGAS,2022,0.0019
RE1,PWRGAS,2023,0.002
RE1,PWRGAS,2024,0.0021
RE1,PWRGAS,2025,0.0021
RE1,PWRGAS,2026,0.0022
RE1,PWRGAS,2027,0.0024
RE1,PWRGAS,2028,0.0025
RE1,PWRGAS,2029,0.0027
RE1,PWRGAS,2030,0.0027
RE1,PWRGAS,2031,0.0027
RE1,PWRGAS,2032,0.0027
RE1,PWRGAS,2033,0.0027
RE1,PWRGAS,2034,0.0027
RE1,PWRGAS,2035,0.0027
RE1,PWRHYD,2020,0.0012
RE1,PWRHYD,2021,0.0012
RE1,PWRHYD,2022,0.0012
RE1,PWRHYD,2023,0.0012
RE1,PWRHYD,2024,0.0012
RE1,PWRHYD,2025,0.0018
RE1,PWRHYD,2026,0.0018
RE1,PWRHYD,2027,0.0018
RE1,PWRHYD,2028,0.0018
RE1,PWRHYD,2029,0.0018
RE1,PWRHYD,2030,0.0014
RE1,PWRHYD,2031,0.0014
RE1,PWRHYD,2032,0.0018
RE1,PWRHYD,2033,0.0014
RE1,PWRHYD,2034,0.0018
RE1,PWRHYD,2035,0.0014
RE1,PWRSOL,2020,0.0004
RE1,PWRSOL,2021,0.0004
RE1,PWRSOL,2022,0.0004
RE1,PWRSOL,2023,0.0004
RE1,PWRSOL,2024,0.0004
RE1,PWRSOL,2025,0.0004
RE1,PWRSOL,2026,0.0004
RE1,PWRSOL,2027,0.0004
RE1,PWRSOL,2028,0.0004
RE1,PWRSOL,2029,0.0004
RE1,PWRSOL,2030,0.0004
RE1,PWRSOL,2031,0.0004
RE1,PWRSOL,2032,0.0004
RE1,PWRSOL,2033,0.0004
RE1,PWRSOL,2034,0.0004
RE1,PWRSOL,2035,0.0004
RE1,PWRTRN,2020,0.01
RE1,PWRTRN,2021,0.0103
RE1,PWRTRN,2022,0.0105
RE1,PWRTRN,2023,0.0108
RE1,PWRTRN,2024,0.011
RE1,PWRTRN,2025,0.0113
RE1,PWRTRN,2026,0.0116
RE1,PWRTRN,2027,0.0119
RE1,PWRTRN,2028,0.0122
RE1,PWRTRN,2029,0.0125
RE1,PWRTRN,2030,0.0128
RE1,PWRTRN,2031,0.0131
RE1,PWRTRN,2032,0.0134
RE1,PWRTRN,2033,0.0138
RE1,PWRTRN,2034,0.0141
RE1,PWRTRN,2035,0.0145
RE1,PWRWND,2020,0.003
RE1,PWRWND,2021,0.003
RE1,PWRWND,2022,0.003
RE1,PWRWND,2023,0.003
RE1,PWRWND,2024,0.003
RE1,PWRWND,2025,0.003
RE1,PWRWND,2026,0.003
RE1,PWRWND,2027,0.003
RE1,PWRWND,2028,0.003
RE1,PWRWND,2029,0.003
RE1,PWRWND,2030,0.0071
RE1,PWRWND,2031,0.0073
RE1,PWRWND,2032,0.0072
RE1,PWRWND,2033,0.0078
RE1,PWRWND,2034,0.0077
RE1,PWRWND,2035,0.0083
