r,t,l,y,RateOfTotalActivity
RE1,LNDBLT,S11,2020,9.901
RE1,LNDBLT,S11,2021,10.198
RE1,LNDBLT,S11,2022,10.4951
RE1,LNDBLT,S11,2023,10.7921
RE1,LNDBLT,S11,2024,11.1881
RE1,LNDBLT,S11,2025,11.4851
RE1,LNDBLT,S11,2026,11.7822
RE1,LNDBLT,S11,2027,12.1782
RE1,LNDBLT,S11,2028,12.5743
RE1,LNDBLT,S11,2029,12.8713
RE1,LNDBLT,S11,2030,13.2673
RE1,LNDBLT,S11,2031,13.6634
RE1,LNDBLT,S11,2032,14.1584
RE1,LNDBLT,S11,2033,14.5545
RE1,LNDBLT,S11,2034,14.9505
RE1,LNDBLT,S11,2035,15.4455
RE1,LNDBLT,S12,2020,9.901
RE1,LNDBLT,S12,2021,10.198
RE1,LNDBLT,S12,2022,10.4951
RE1,LNDBLT,S12,2023,10.7921
RE1,LNDBLT,S12,2024,11.1881
RE1,LNDBLT,S12,2025,11.4851
RE1,LNDBLT,S12,2026,11.7822
RE1,LNDBLT,S12,2027,12.1782
RE1,LNDBLT,S12,2028,12.5743
RE1,LNDBLT,S12,2029,12.8713
RE1,LNDBLT,S12,2030,13.2673
RE1,LNDBLT,S12,2031,13.6634
RE1,LNDBLT,S12,2032,14.1584
RE1,LNDBLT,S12,2033,14.5545
RE1,LNDBLT,S12,2034,14.9505
RE1,LNDBLT,S12,2035,15.4455
RE1,LNDBLT,S21,2020,9.901
RE1,LNDBLT,S21,2021,10.198
RE1,LNDBLT,S21,2022,10.4951
RE1,LNDBLT,S21,2023,10.7921
RE1,LNDBLT,S21,2024,11.1881
RE1,LNDBLT,S21,2025,11.4851
RE1,LNDBLT,S21,2026,11.7822
RE1,LNDBLT,S21,2027,12.1782
RE1,LNDBLT,S21,2028,12.5743
RE1,LNDBLT,S21,2029,12.8713
RE1,LNDBLT,S21,2030,13.2673
RE1,LNDBLT,S21,2031,13.6634
RE1,LNDBLT,S21,2032,14.1584
RE1,LNDBLT,S21,2033,14.5545
RE1,LNDBLT,S21,2034,14.9505
RE1,LNDBLT,S21,2035,15.4455
RE1,LNDBLT,S22,2020,9.901
RE1,LNDBLT,S22,2021,10.198
RE1,LNDBLT,S22,2022,10.4951
RE1,LNDBLT,S22,2023,10.7921
RE1,LNDBLT,S22,2024,11.1881
RE1,LNDBLT,S22,2025,11.4851
RE1,LNDBLT,S22,2026,11.7822
RE1,LNDBLT,S22,2027,12.1782
RE1,LNDBLT,S22,2028,12.5743
RE1,LNDBLT,S22,2029,12.8713
RE1,LNDBLT,S22,2030,13.2673
RE1,LNDBLT,S22,2031,13.6634
RE1,LNDBLT,S22,2032,14.1584
RE1,LNDBLT,S22,2033,14.5545
RE1,LNDBLT,S22,2034,14.9505
RE1,LNDBLT,S22,2035,15.4455
RE1,LNDFOR,S11,2020,261.8812
RE1,LNDFOR,S11,2021,261.5842
RE1,LNDFOR,S11,2022,261.2871
RE1,LNDFOR,S11,2023,260.9901
RE1,LNDFOR,S11,2024,260.5941
RE1,LNDFOR,S11,2025,260.0495
RE1,LNDFOR,S11,2026,259.7525
RE1,LNDFOR,S11,2027,259.3564
RE1,LNDFOR,S11,2028,258.9604
RE1,LNDFOR,S11,2029,258.6634
RE1,LNDFOR,S11,2030,258.2673
RE1,LNDFOR,S11,2031,257.8713
RE1,LNDFOR,S11,2032,257.3762
RE1,LNDFOR,S11,2033,256.9802
RE1,LNDFOR,S11,2034,256.5842
RE1,LNDFOR,S11,2035,256.0891
RE1,LNDFOR,S12,2020,261.8812
RE1,LNDFOR,S12,2021,261.5842
RE1,LNDFOR,S12,2022,261.2871
RE1,LNDFOR,S12,2023,260.9901
RE1,LNDFOR,S12,2024,260.5941
RE1,LNDFOR,S12,2025,260.0495
RE1,LNDFOR,S12,2026,259.7525
RE1,LNDFOR,S12,2027,259.3564
RE1,LNDFOR,S12,2028,258.9604
RE1,LNDFOR,S12,2029,258.6634
RE1,LNDFOR,S12,2030,258.2673
RE1,LNDFOR,S12,2031,257.8713
RE1,LNDFOR,S12,2032,257.3762
RE1,LNDFOR,S12,2033,256.9802
RE1,LNDFOR,S12,2034,256.5842
RE1,LNDFOR,S12,2035,256.0891
RE1,LNDFOR,S21,2020,261.8812
RE1,LNDFOR,S21,2021,261.5842
RE1,LNDFOR,S21,2022,261.2871
RE1,LNDFOR,S21,2023,260.9901
RE1,LNDFOR,S21,2024,260.5941
RE1,LNDFOR,S21,2025,260.0495
RE1,LNDFOR,S21,2026,259.7525
RE1,LNDFOR,S21,2027,259.3564
RE1,LNDFOR,S21,2028,258.9604
RE1,LNDFOR,S21,2029,258.6634
RE1,LNDFOR,S21,2030,258.2673
RE1,LNDFOR,S21,2031,257.8713
RE1,LNDFOR,S21,2032,257.3762
RE1,LNDFOR,S21,2033,256.9802
RE1,LNDFOR,S21,2034,256.5842
RE1,LNDFOR,S21,2035,256.0891
RE1,LNDFOR,S22,2020,261.8812
RE1,LNDFOR,S22,2021,261.5842
RE1,LNDFOR,S22,2022,261.2871
RE1,LNDFOR,S22,2023,260.9901
RE1,LNDFOR,S22,2024,260.5941
RE1,LNDFOR,S22,2025,260.0495
RE1,LNDFOR,S22,2026,259.7525
RE1,LNDFOR,S22,2027,259.3564
RE1,LNDFOR,S22,2028,258.9604
RE1,LNDFOR,S22,2029,258.6634
RE1,LNDFOR,S22,2030,258.2673
RE1,LNDFOR,S22,2031,257.8713
RE1,LNDFOR,S22,2032,257.3762
RE1,LNDFOR,S22,2033,256.9802
RE1,LNDFOR,S22,2034,256.5842
RE1,LNDFOR,S22,2035,256.0891
RE1,LNDMAIHI,S11,2020,0.0
RE1,LNDMAIHI,S11,2021,0.0
RE1,LNDMAIHI,S11,2022,0.0
RE1,LNDMAIHI,S11,2023,0.0
RE1,LNDMAIHI,S11,2024,0.0
RE1,LNDMAIHI,S11,2025,0.0
RE1,LNDMAIHI,S11,2026,0.0
RE1,LNDMAIHI,S11,2027,0.0
RE1,LNDMAIHI,S11,2028,0.0
RE1,LNDMAIHI,S11,2029,0.0
RE1,LNDMAIHI,S11,2030,0.0
RE1,LNDMAIHI,S11,2031,0.0
RE1,LNDMAIHI,S11,2032,0.0
RE1,LNDMAIHI,S11,2033,0.0
RE1,LNDMAIHI,S11,2034,0.0
RE1,LNDMAIHI,S11,2035,0.0
RE1,LNDMAIHI,S12,2020,0.0
RE1,LNDMAIHI,S12,2021,0.0
RE1,LNDMAIHI,S12,2022,0.0
RE1,LNDMAIHI,S12,2023,0.0
RE1,LNDMAIHI,S12,2024,0.0
RE1,LNDMAIHI,S12,2025,0.0
RE1,LNDMAIHI,S12,2026,0.0
RE1,LNDMAIHI,S12,2027,0.0
RE1,LNDMAIHI,S12,2028,0.0
RE1,LNDMAIHI,S12,2029,0.0
RE1,LNDMAIHI,S12,2030,0.0
RE1,LNDMAIHI,S12,2031,0.0
RE1,LNDMAIHI,S12,2032,0.0
RE1,LNDMAIHI,S12,2033,0.0
RE1,LNDMAIHI,S12,2034,0.0
RE1,LNDMAIHI,S12,2035,0.0
RE1,LNDMAIHI,S21,2020,0.0
RE1,LNDMAIHI,S21,2021,0.0
RE1,LNDMAIHI,S21,2022,0.0
RE1,LNDMAIHI,S21,2023,0.0
RE1,LNDMAIHI,S21,2024,0.0
RE1,LNDMAIHI,S21,2025,0.0
RE1,LNDMAIHI,S21,2026,0.0
RE1,LNDMAIHI,S21,2027,0.0
RE1,LNDMAIHI,S21,2028,0.0
RE1,LNDMAIHI,S21,2029,0.0
RE1,LNDMAIHI,S21,2030,0.0
RE1,LNDMAIHI,S21,2031,0.0
RE1,LNDMAIHI,S21,2032,0.0
RE1,LNDMAIHI,S21,2033,0.0
RE1,LNDMAIHI,S21,2034,0.0
RE1,LNDMAIHI,S21,2035,0.0
RE1,LNDMAIHI,S22,2020,0.0
RE1,LNDMAIHI,S22,2021,0.0
RE1,LNDMAIHI,S22,2022,0.0
RE1,LNDMAIHI,S22,2023,0.0
RE1,LNDMAIHI,S22,2024,0.0
RE1,LNDMAIHI,S22,2025,0.0
RE1,LNDMAIHI,S22,2026,0.0
RE1,LNDMAIHI,S22,2027,0.0
RE1,LNDMAIHI,S22,2028,0.0
RE1,LNDMAIHI,S22,2029,0.0
RE1,LNDMAIHI,S22,2030,0.0
RE1,LNDMAIHI,S22,2031,0.0
RE1,LNDMAIHI,S22,2032,0.0
RE1,LNDMAIHI,S22,2033,0.0
RE1,LNDMAIHI,S22,2034,0.0
RE1,LNDMAIHI,S22,2035,0.0
RE1,LNDMAIHR,S11,2020,0.0
RE1,LNDMAIHR,S11,2021,0.0
RE1,LNDMAIHR,S11,2022,0.0
RE1,LNDMAIHR,S11,2023,0.0
RE1,LNDMAIHR,S11,2024,0.0
RE1,LNDMAIHR,S11,2025,0.0
RE1,LNDMAIHR,S11,2026,0.0
RE1,LNDMAIHR,S11,2027,0.0
RE1,LNDMAIHR,S11,2028,0.0
RE1,LNDMAIHR,S11,2029,0.0
RE1,LNDMAIHR,S11,2030,0.0
RE1,LNDMAIHR,S11,2031,0.0
RE1,LNDMAIHR,S11,2032,0.0
RE1,LNDMAIHR,S11,2033,0.0
RE1,LNDMAIHR,S11,2034,0.0
RE1,LNDMAIHR,S11,2035,0.0
RE1,LNDMAIHR,S12,2020,0.0
RE1,LNDMAIHR,S12,2021,0.0
RE1,LNDMAIHR,S12,2022,0.0
RE1,LNDMAIHR,S12,2023,0.0
RE1,LNDMAIHR,S12,2024,0.0
RE1,LNDMAIHR,S12,2025,0.0
RE1,LNDMAIHR,S12,2026,0.0
RE1,LNDMAIHR,S12,2027,0.0
RE1,LNDMAIHR,S12,2028,0.0
RE1,LNDMAIHR,S12,2029,0.0
RE1,LNDMAIHR,S12,2030,0.0
RE1,LNDMAIHR,S12,2031,0.0
RE1,LNDMAIHR,S12,2032,0.0
RE1,LNDMAIHR,S12,2033,0.0
RE1,LNDMAIHR,S12,2034,0.0
RE1,LNDMAIHR,S12,2035,0.0
RE1,LNDMAIHR,S21,2020,0.0
RE1,LNDMAIHR,S21,2021,0.0
RE1,LNDMAIHR,S21,2022,0.0
RE1,LNDMAIHR,S21,2023,0.0
RE1,LNDMAIHR,S21,2024,0.0
RE1,LNDMAIHR,S21,2025,0.0
RE1,LNDMAIHR,S21,2026,0.0
RE1,LNDMAIHR,S21,2027,0.0
RE1,LNDMAIHR,S21,2028,0.0
RE1,LNDMAIHR,S21,2029,0.0
RE1,LNDMAIHR,S21,2030,0.0
RE1,LNDMAIHR,S21,2031,0.0
RE1,LNDMAIHR,S21,2032,0.0
RE1,LNDMAIHR,S21,2033,0.0
RE1,LNDMAIHR,S21,2034,0.0
RE1,LNDMAIHR,S21,2035,0.0
RE1,LNDMAIHR,S22,2020,0.0
RE1,LNDMAIHR,S22,2021,0.0
RE1,LNDMAIHR,S22,2022,0.0
RE1,LNDMAIHR,S22,2023,0.0
RE1,LNDMAIHR,S22,2024,0.0
RE1,LNDMAIHR,S22,2025,0.0
RE1,LNDMAIHR,S22,2026,0.0
RE1,LNDMAIHR,S22,2027,0.0
RE1,LNDMAIHR,S22,2028,0.0
RE1,LNDMAIHR,S22,2029,0.0
RE1,LNDMAIHR,S22,2030,0.0
RE1,LNDMAIHR,S22,2031,0.0
RE1,LNDMAIHR,S22,2032,0.0
RE1,LNDMAIHR,S22,2033,0.0
RE1,LNDMAIHR,S22,2034,0.0
RE1,LNDMAIHR,S22,2035,0.0
RE1,LNDRICHI,S11,2020,0.0
RE1,LNDRICHI,S11,2021,0.0
RE1,LNDRICHI,S11,2022,0.0
RE1,LNDRICHI,S11,2023,0.0
RE1,LNDRICHI,S11,2024,0.0
RE1,LNDRICHI,S11,2025,0.0
RE1,LNDRICHI,S11,2026,0.0
RE1,LNDRICHI,S11,2027,0.0
RE1,LNDRICHI,S11,2028,0.0
RE1,LNDRICHI,S11,2029,0.0
RE1,LNDRICHI,S11,2030,0.0
RE1,LNDRICHI,S11,2031,0.0
RE1,LNDRICHI,S11,2032,0.0
RE1,LNDRICHI,S11,2033,0.0
RE1,LNDRICHI,S11,2034,0.0
RE1,LNDRICHI,S11,2035,0.0
RE1,LNDRICHI,S12,2020,0.0
RE1,LNDRICHI,S12,2021,0.0
RE1,LNDRICHI,S12,2022,0.0
RE1,LNDRICHI,S12,2023,0.0
RE1,LNDRICHI,S12,2024,0.0
RE1,LNDRICHI,S12,2025,0.0
RE1,LNDRICHI,S12,2026,0.0
RE1,LNDRICHI,S12,2027,0.0
RE1,LNDRICHI,S12,2028,0.0
RE1,LNDRICHI,S12,2029,0.0
RE1,LNDRICHI,S12,2030,0.0
RE1,LNDRICHI,S12,2031,0.0
RE1,LNDRICHI,S12,2032,0.0
RE1,LNDRICHI,S12,2033,0.0
RE1,LNDRICHI,S12,2034,0.0
RE1,LNDRICHI,S12,2035,0.0
RE1,LNDRICHI,S21,2020,0.0
RE1,LNDRICHI,S21,2021,0.0
RE1,LNDRICHI,S21,2022,0.0
RE1,LNDRICHI,S21,2023,0.0
RE1,LNDRICHI,S21,2024,0.0
RE1,LNDRICHI,S21,2025,0.0
RE1,LNDRICHI,S21,2026,0.0
RE1,LNDRICHI,S21,2027,0.0
RE1,LNDRICHI,S21,2028,0.0
RE1,LNDRICHI,S21,2029,0.0
RE1,LNDRICHI,S21,2030,0.0
RE1,LNDRICHI,S21,2031,0.0
RE1,LNDRICHI,S21,2032,0.0
RE1,LNDRICHI,S21,2033,0.0
RE1,LNDRICHI,S21,2034,0.0
RE1,LNDRICHI,S21,2035,0.0
RE1,LNDRICHI,S22,2020,0.0
RE1,LNDRICHI,S22,2021,0.0
RE1,LNDRICHI,S22,2022,0.0
RE1,LNDRICHI,S22,2023,0.0
RE1,LNDRICHI,S22,2024,0.0
RE1,LNDRICHI,S22,2025,0.0
RE1,LNDRICHI,S22,2026,0.0
RE1,LNDRICHI,S22,2027,0.0
RE1,LNDRICHI,S22,2028,0.0
RE1,LNDRICHI,S22,2029,0.0
RE1,LNDRICHI,S22,2030,0.0
RE1,LNDRICHI,S22,2031,0.0
RE1,LNDRICHI,S22,2032,0.0
RE1,LNDRICHI,S22,2033,0.0
RE1,LNDRICHI,S22,2034,0.0
RE1,LNDRICHI,S22,2035,0.0
RE1,LNDRICHR,S11,2020,0.0
RE1,LNDRICHR,S11,2021,0.0
RE1,LNDRICHR,S11,2022,0.0
RE1,LNDRICHR,S11,2023,0.0
RE1,LNDRICHR,S11,2024,0.0
RE1,LNDRICHR,S11,2025,0.0
RE1,LNDRICHR,S11,2026,0.0
RE1,LNDRICHR,S11,2027,0.0
RE1,LNDRICHR,S11,2028,0.0
RE1,LNDRICHR,S11,2029,0.0
RE1,LNDRICHR,S11,2030,0.0
RE1,LNDRICHR,S11,2031,0.0
RE1,LNDRICHR,S11,2032,0.0
RE1,LNDRICHR,S11,2033,0.0
RE1,LNDRICHR,S11,2034,0.0
RE1,LNDRICHR,S11,2035,0.0
RE1,LNDRICHR,S12,2020,0.0
RE1,LNDRICHR,S12,2021,0.0
RE1,LNDRICHR,S12,2022,0.0
RE1,LNDRICHR,S12,2023,0.0
RE1,LNDRICHR,S12,2024,0.0
RE1,LNDRICHR,S12,2025,0.0
RE1,LNDRICHR,S12,2026,0.0
RE1,LNDRICHR,S12,2027,0.0
RE1,LNDRICHR,S12,2028,0.0
RE1,LNDRICHR,S12,2029,0.0
RE1,LNDRICHR,S12,2030,0.0
RE1,LNDRICHR,S12,2031,0.0
RE1,LNDRICHR,S12,2032,0.0
RE1,LNDRICHR,S12,2033,0.0
RE1,LNDRICHR,S12,2034,0.0
RE1,LNDRICHR,S12,2035,0.0
RE1,LNDRICHR,S21,2020,0.0
RE1,LNDRICHR,S21,2021,0.0
RE1,LNDRICHR,S21,2022,0.0
RE1,LNDRICHR,S21,2023,0.0
RE1,LNDRICHR,S21,2024,0.0
RE1,LNDRICHR,S21,2025,0.0
RE1,LNDRICHR,S21,2026,0.0
RE1,LNDRICHR,S21,2027,0.0
RE1,LNDRICHR,S21,2028,0.0
RE1,LNDRICHR,S21,2029,0.0
RE1,LNDRICHR,S21,2030,0.0
RE1,LNDRICHR,S21,2031,0.0
RE1,LNDRICHR,S21,2032,0.0
RE1,LNDRICHR,S21,2033,0.0
RE1,LNDRICHR,S21,2034,0.0
RE1,LNDRICHR,S21,2035,0.0
RE1,LNDRICHR,S22,2020,0.0
RE1,LNDRICHR,S22,2021,0.0
RE1,LNDRICHR,S22,2022,0.0
RE1,LNDRICHR,S22,2023,0.0
RE1,LNDRICHR,S22,2024,0.0
RE1,LNDRICHR,S22,2025,0.0
RE1,LNDRICHR,S22,2026,0.0
RE1,LNDRICHR,S22,2027,0.0
RE1,LNDRICHR,S22,2028,0.0
RE1,LNDRICHR,S22,2029,0.0
RE1,LNDRICHR,S22,2030,0.0
RE1,LNDRICHR,S22,2031,0.0
RE1,LNDRICHR,S22,2032,0.0
RE1,LNDRICHR,S22,2033,0.0
RE1,LNDRICHR,S22,2034,0.0
RE1,LNDRICHR,S22,2035,0.0
RE1,LNDWAT,S11,2020,25.2475
RE1,LNDWAT,S11,2021,25.2475
RE1,LNDWAT,S11,2022,25.2475
RE1,LNDWAT,S11,2023,25.2475
RE1,LNDWAT,S11,2024,25.2475
RE1,LNDWAT,S11,2025,25.495
RE1,LNDWAT,S11,2026,25.495
RE1,LNDWAT,S11,2027,25.495
RE1,LNDWAT,S11,2028,25.495
RE1,LNDWAT,S11,2029,25.495
RE1,LNDWAT,S11,2030,25.495
RE1,LNDWAT,S11,2031,25.495
RE1,LNDWAT,S11,2032,25.495
RE1,LNDWAT,S11,2033,25.495
RE1,LNDWAT,S11,2034,25.495
RE1,LNDWAT,S11,2035,25.495
RE1,LNDWAT,S12,2020,25.2475
RE1,LNDWAT,S12,2021,25.2475
RE1,LNDWAT,S12,2022,25.2475
RE1,LNDWAT,S12,2023,25.2475
RE1,LNDWAT,S12,2024,25.2475
RE1,LNDWAT,S12,2025,25.495
RE1,LNDWAT,S12,2026,25.495
RE1,LNDWAT,S12,2027,25.495
RE1,LNDWAT,S12,2028,25.495
RE1,LNDWAT,S12,2029,25.495
RE1,LNDWAT,S12,2030,25.495
RE1,LNDWAT,S12,2031,25.495
RE1,LNDWAT,S12,2032,25.495
RE1,LNDWAT,S12,2033,25.495
RE1,LNDWAT,S12,2034,25.495
RE1,LNDWAT,S12,2035,25.495
RE1,LNDWAT,S21,2020,25.2475
RE1,LNDWAT,S21,2021,25.2475
RE1,LNDWAT,S21,2022,25.2475
RE1,LNDWAT,S21,2023,25.2475
RE1,LNDWAT,S21,2024,25.2475
RE1,LNDWAT,S21,2025,25.495
RE1,LNDWAT,S21,2026,25.495
RE1,LNDWAT,S21,2027,25.495
RE1,LNDWAT,S21,2028,25.495
RE1,LNDWAT,S21,2029,25.495
RE1,LNDWAT,S21,2030,25.495
RE1,LNDWAT,S21,2031,25.495
RE1,LNDWAT,S21,2032,25.495
RE1,LNDWAT,S21,2033,25.495
RE1,LNDWAT,S21,2034,25.495
RE1,LNDWAT,S21,2035,25.495
RE1,LNDWAT,S22,2020,25.2475
RE1,LNDWAT,S22,2021,25.2475
RE1,LNDWAT,S22,2022,25.2475
RE1,LNDWAT,S22,2023,25.2475
RE1,LNDWAT,S22,2024,25.2475
RE1,LNDWAT,S22,2025,25.495
RE1,LNDWAT,S22,2026,25.495
RE1,LNDWAT,S22,2027,25.495
RE1,LNDWAT,S22,2028,25.495
RE1,LNDWAT,S22,2029,25.495
RE1,LNDWAT,S22,2030,25.495
RE1,LNDWAT,S22,2031,25.495
RE1,LNDWAT,S22,2032,25.495
RE1,LNDWAT,S22,2033,25.495
RE1,LNDWAT,S22,2034,25.495
RE1,LNDWAT,S22,2035,25.495
RE1,MINCOA,S11,2020,85.5705
RE1,MINCOA,S11,2021,92.6105
RE1,MINCOA,S11,2022,97.3039
RE1,MINCOA,S11,2023,104.3439
RE1,MINCOA,S11,2024,109.0372
RE1,MINCOA,S11,2025,101.886
RE1,MINCOA,S11,2026,108.926
RE1,MINCOA,S11,2027,115.966
RE1,MINCOA,S11,2028,123.006
RE1,MINCOA,S11,2029,130.046
RE1,MINCOA,S11,2030,0.0
RE1,MINCOA,S11,2031,0.0
RE1,MINCOA,S11,2032,0.0
RE1,MINCOA,S11,2033,0.0
RE1,MINCOA,S11,2034,0.0
RE1,MINCOA,S11,2035,0.0
RE1,MINCOA,S12,2020,25.333
RE1,MINCOA,S12,2021,28.933
RE1,MINCOA,S12,2022,31.333
RE1,MINCOA,S12,2023,34.933
RE1,MINCOA,S12,2024,37.333
RE1,MINCOA,S12,2025,26.7418
RE1,MINCOA,S12,2026,30.3418
RE1,MINCOA,S12,2027,33.9418
RE1,MINCOA,S12,2028,37.5418
RE1,MINCOA,S12,2029,41.1418
RE1,MINCOA,S12,2030,0.0
RE1,MINCOA,S12,2031,0.0
RE1,MINCOA,S12,2032,0.0
RE1,MINCOA,S12,2033,0.0
RE1,MINCOA,S12,2034,0.0
RE1,MINCOA,S12,2035,0.0
RE1,MINCOA,S21,2020,100.9152
RE1,MINCOA,S21,2021,213.178
RE1,MINCOA,S21,2022,220.1662
RE1,MINCOA,S21,2023,230.6485
RE1,MINCOA,S21,2024,237.6368
RE1,MINCOA,S21,2025,224.4671
RE1,MINCOA,S21,2026,234.9495
RE1,MINCOA,S21,2027,245.4318
RE1,MINCOA,S21,2028,255.9142
RE1,MINCOA,S21,2029,266.3965
RE1,MINCOA,S21,2030,162.6406
RE1,MINCOA,S21,2031,167.2562
RE1,MINCOA,S21,2032,171.8719
RE1,MINCOA,S21,2033,178.0262
RE1,MINCOA,S21,2034,182.6418
RE1,MINCOA,S21,2035,188.7961
RE1,MINCOA,S22,2020,100.9152
RE1,MINCOA,S22,2021,378.432
RE1,MINCOA,S22,2022,378.432
RE1,MINCOA,S22,2023,378.432
RE1,MINCOA,S22,2024,378.432
RE1,MINCOA,S22,2025,378.432
RE1,MINCOA,S22,2026,378.432
RE1,MINCOA,S22,2027,378.432
RE1,MINCOA,S22,2028,378.432
RE1,MINCOA,S22,2029,378.432
RE1,MINCOA,S22,2030,263.0675
RE1,MINCOA,S22,2031,280.4864
RE1,MINCOA,S22,2032,297.9052
RE1,MINCOA,S22,2033,321.1303
RE1,MINCOA,S22,2034,338.5491
RE1,MINCOA,S22,2035,361.7742
RE1,MINGAS,S11,2020,0.0
RE1,MINGAS,S11,2021,0.0
RE1,MINGAS,S11,2022,0.0
RE1,MINGAS,S11,2023,0.0
RE1,MINGAS,S11,2024,0.0
RE1,MINGAS,S11,2025,0.0
RE1,MINGAS,S11,2026,0.0
RE1,MINGAS,S11,2027,0.0
RE1,MINGAS,S11,2028,0.0
RE1,MINGAS,S11,2029,0.0
RE1,MINGAS,S11,2030,0.0
RE1,MINGAS,S11,2031,0.0
RE1,MINGAS,S11,2032,0.0
RE1,MINGAS,S11,2033,0.0
RE1,MINGAS,S11,2034,0.0
RE1,MINGAS,S11,2035,0.0
RE1,MINGAS,S12,2020,0.0
RE1,MINGAS,S12,2021,0.0
RE1,MINGAS,S12,2022,0.0
RE1,MINGAS,S12,2023,0.0
RE1,MINGAS,S12,2024,0.0
RE1,MINGAS,S12,2025,0.0
RE1,MINGAS,S12,2026,0.0
RE1,MINGAS,S12,2027,0.0
RE1,MINGAS,S12,2028,0.0
RE1,MINGAS,S12,2029,0.0
RE1,MINGAS,S12,2030,0.0
RE1,MINGAS,S12,2031,0.0
RE1,MINGAS,S12,2032,0.0
RE1,MINGAS,S12,2033,0.0
RE1,MINGAS,S12,2034,0.0
RE1,MINGAS,S12,2035,0.0
RE1,MINGAS,S21,2020,67.8536
RE1,MINGAS,S21,2021,0.0
RE1,MINGAS,S21,2022,0.0
RE1,MINGAS,S21,2023,0.0
RE1,MINGAS,S21,2024,0.0
RE1,MINGAS,S21,2025,0.0
RE1,MINGAS,S21,2026,0.0
RE1,MINGAS,S21,2027,0.0
RE1,MINGAS,S21,2028,0.0
RE1,MINGAS,S21,2029,0.0
RE1,MINGAS,S21,2030,0.0
RE1,MINGAS,S21,2031,0.0
RE1,MINGAS,S21,2032,0.0
RE1,MINGAS,S21,2033,0.0
RE1,MINGAS,S21,2034,0.0
RE1,MINGAS,S21,2035,0.0
RE1,MINGAS,S22,2020,378.432
RE1,MINGAS,S22,2021,209.7267
RE1,MINGAS,S22,2022,220.5973
RE1,MINGAS,S22,2023,236.9032
