r,t,y,DiscountedSalvageValue
RE1,DEMPWRGEO,2021,0.0
RE1,DEMPWRGEO,2022,0.0
RE1,DEMPWRGEO,2023,0.0
RE1,DEMPWRGEO,2024,0.0
RE1,DEMPWRGEO,2025,0.0
RE1,DEMPWRGEO,2026,0.0
RE1,DEMPWRGEO,2027,0.0
RE1,DEMPWRGEO,2028,0.0
RE1,DEMPWRGEO,2029,0.0
RE1,DEMPWRGEO,2030,0.0
RE1,DEMPWRGEO,2031,0.0
RE1,DEMPWRGEO,2032,0.0
RE1,DEMPWRGEO,2033,0.0
RE1,DEMPWRGEO,2034,0.0
RE1,DEMPWRGEO,2035,0.0
RE1,DEMPWRGEO,2036,0.0
RE1,DEMPWRGEO,2037,0.0
RE1,DEMPWRGEO,2038,0.0
RE1,DEMPWRGEO,2039,0.0
RE1,DEMPWRGEO,2040,0.0
RE1,DEMPWRGEO,2041,0.0
RE1,DEMPWRGEO,2042,0.0
RE1,DEMPWRGEO,2043,0.0
RE1,DEMPWRGEO,2044,0.0
RE1,DEMPWRGEO,2045,0.0
RE1,DEMPWRGEO,2046,0.0
RE1,DEMPWRGEO,2047,0.0
RE1,DEMPWRGEO,2048,0.0
RE1,DEMPWRGEO,2049,0.0
RE1,DEMPWRGEO,2050,0.0
RE1,DEMPWRHFO,2017,0.0
RE1,DEMPWRHFO,2018,0.0
RE1,DEMPWRHFO,2019,0.0
RE1,DEMPWRHFO,2020,0.0
RE1,DEMPWRHFO,2021,0.0
RE1,DEMPWRHFO,2022,0.0
RE1,DEMPWRHFO,2023,0.0
RE1,DEMPWRHFO,2024,0.0
RE1,DEMPWRHFO,2025,0.0
RE1,DEMPWRHFO,2026,0.0
RE1,DEMPWRHFO,2027,0.0
RE1,DEMPWRHFO,2028,0.0
RE1,DEMPWRHFO,2029,0.0
RE1,DEMPWRHFO,2030,0.0
RE1,DEMPWRHFO,2031,0.0
RE1,DEMPWRHFO,2032,0.0
RE1,DEMPWRHFO,2033,0.0
RE1,DEMPWRHFO,2034,0.0
RE1,DEMPWRHFO,2035,0.0
RE1,DEMPWRHFO,2036,0.0
RE1,DEMPWRHFO,2037,0.0
RE1,DEMPWRHFO,2038,0.0
RE1,DEMPWRHFO,2039,0.0
RE1,DEMPWRHFO,2040,0.0
RE1,DEMPWRHFO,2041,0.0
RE1,DEMPWRHFO,2042,0.0
RE1,DEMPWRHFO,2043,0.0
RE1,DEMPWRHFO,2044,0.0
RE1,DEMPWRHFO,2045,0.0
RE1,DEMPWRHFO,2046,0.0
RE1,DEMPWRHFO,2047,0.0
RE1,DEMPWRHFO,2048,0.0
RE1,DEMPWRHFO,2049,0.0
RE1,DEMPWRHFO,2050,0.0
RE1,DEMPWRHYD,2017,0.0
RE1,DEMPWRHYD,2018,0.0
RE1,DEMPWRHYD,2019,0.0
RE1,DEMPWRHYD,2020,0.0
RE1,DEMPWRHYD,2021,0.0
RE1,DEMPWRHYD,2022,0.0
RE1,DEMPWRHYD,2023,0.0
RE1,DEMPWRHYD,2024,0.0
RE1,DEMPWRHYD,2025,0.0
RE1,DEMPWRHYD,2026,0.0
RE1,DEMPWRHYD,2027,0.0
RE1,DEMPWRHYD,2028,0.0
RE1,DEMPWRHYD,2029,0.0
RE1,DEMPWRHYD,2030,0.0
RE1,DEMPWRHYD,2031,0.0
RE1,DEMPWRHYD,2032,0.0
RE1,DEMPWRHYD,2033,0.0
RE1,DEMPWRHYD,2034,0.0
RE1,DEMPWRHYD,2035,0.0
RE1,DEMPWRHYD,2036,0.0
RE1,DEMPWRHYD,2037,0.0
RE1,DEMPWRHYD,2038,0.0
RE1,DEMPWRHYD,2039,0.0
RE1,DEMPWRHYD,2040,0.0
RE1,DEMPWRHYD,2041,0.0
RE1,DEMPWRHYD,2042,0.0
RE1,DEMPWRHYD,2043,0.0
RE1,DEMPWRHYD,2044,0.0
RE1,DEMPWRHYD,2045,0.0
RE1,DEMPWRHYD,2046,0.0
RE1,DEMPWRHYD,2047,0.0
RE1,DEMPWRHYD,2048,0.0
RE1,DEMPWRHYD,2049,0.0
RE1,DEMPWRHYD,2050,0.0
RE1,DEMPWRLPG,2017,0.0
RE1,DEMPWRLPG,2018,0.0
RE1,DEMPWRLPG,2019,0.0
RE1,DEMPWRLPG,2020,0.0
RE1,DEMPWRLPG,2021,0.0
RE1,DEMPWRLPG,2022,0.0
RE1,DEMPWRLPG,2023,0.0
RE1,DEMPWRLPG,2024,0.0
RE1,DEMPWRLPG,2025,0.0
RE1,DEMPWRLPG,2026,0.0
RE1,DEMPWRLPG,2027,0.0
RE1,DEMPWRLPG,2028,0.0
RE1,DEMPWRLPG,2029,0.0
RE1,DEMPWRLPG,2030,0.0
RE1,DEMPWRLPG,2031,0.0
RE1,DEMPWRLPG,2032,0.0
RE1,DEMPWRLPG,2033,0.0
RE1,DEMPWRLPG,2034,0.0
RE1,DEMPWRLPG,2035,0.0
RE1,DEMPWRLPG,2036,0.0
RE1,DEMPWRLPG,2037,0.0
RE1,DEMPWRLPG,2038,0.0
RE1,DEMPWRLPG,2039,0.0
RE1,DEMPWRLPG,2040,0.0
RE1,DEMPWRLPG,2041,0.0
RE1,DEMPWRLPG,2042,0.0
RE1,DEMPWRLPG,2043,0.0
RE1,DEMPWRLPG,2044,0.0
RE1,DEMPWRLPG,2045,0.0
RE1,DEMPWRLPG,2046,0.0
RE1,DEMPWRLPG,2047,0.0
RE1,DEMPWRLPG,2048,0.0
RE1,DEMPWRLPG,2049,0.0
RE1,DEMPWRLPG,2050,0.0
RE1,DEMPWRNGS,2017,0.0002
RE1,DEMPWRNGS,2018,0.0
RE1,DEMPWRNGS,2019,0.0
RE1,DEMPWRNGS,2020,0.0
RE1,DEMPWRNGS,2021,0.0
RE1,DEMPWRNGS,2022,0.0
RE1,DEMPWRNGS,2023,0.0
RE1,DEMPWRNGS,2024,0.0
RE1,DEMPWRNGS,2025,0.0
RE1,DEMPWRNGS,2026,0.0
RE1,DEMPWRNGS,2027,0.0
RE1,DEMPWRNGS,2028,0.0
RE1,DEMPWRNGS,2029,0.0
RE1,DEMPWRNGS,2030,0.0
RE1,DEMPWRNGS,2031,0.0
RE1,DEMPWRNGS,2032,0.0
RE1,DEMPWRNGS,2033,0.0
RE1,DEMPWRNGS,2034,0.0
RE1,DEMPWRNGS,2035,0.0
RE1,DEMPWRNGS,2036,0.0
RE1,DEMPWRNGS,2037,0.0
RE1,DEMPWRNGS,2038,0.0
RE1,DEMPWRNGS,2039,0.0
RE1,DEMPWRNGS,2040,0.0
RE1,DEMPWRNGS,2041,0.0
RE1,DEMPWRNGS,2042,0.0
RE1,DEMPWRNGS,2043,0.0
RE1,DEMPWRNGS,2044,0.0
RE1,DEMPWRNGS,2045,0.0
RE1,DEMPWRNGS,2046,0.0
RE1,DEMPWRNGS,2047,0.0
RE1,DEMPWRNGS,2048,0.0
RE1,DEMPWRNGS,2049,0.0
RE1,DEMPWRNGS,2050,0.0
RE1,DEMPWRPCK,2017,0.0
RE1,DEMPWRPCK,2018,0.0
RE1,DEMPWRPCK,2019,0.0
RE1,DEMPWRPCK,2020,0.0
RE1,DEMPWRPCK,2021,0.0
RE1,DEMPWRPCK,2022,0.0
RE1,DEMPWRPCK,2023,0.0
RE1,DEMPWRPCK,2024,0.0
RE1,DEMPWRPCK,2025,0.0
RE1,DEMPWRPCK,2026,0.0
RE1,DEMPWRPCK,2027,0.0
RE1,DEMPWRPCK,2028,0.0
RE1,DEMPWRPCK,2029,0.0
RE1,DEMPWRPCK,2030,0.0
RE1,DEMPWRPCK,2031,0.0
RE1,DEMPWRPCK,2032,0.0
RE1,DEMPWRPCK,2033,0.0
RE1,DEMPWRPCK,2034,0.0
RE1,DEMPWRPCK,2035,0.0
RE1,DEMPWRPCK,2036,0.0
RE1,DEMPWRPCK,2037,0.0
RE1,DEMPWRPCK,2038,0.0
RE1,DEMPWRPCK,2039,0.0
RE1,DEMPWRPCK,2040,0.0
RE1,DEMPWRPCK,2041,0.0
RE1,DEMPWRPCK,2042,0.0
RE1,DEMPWRPCK,2043,0.0
RE1,DEMPWRPCK,2044,0.0
RE1,DEMPWRPCK,2045,0.0
RE1,DEMPWRPCK,2046,0.0
RE1,DEMPWRPCK,2047,0.0
RE1,DEMPWRPCK,2048,0.0
RE1,DEMPWRPCK,2049,0.0
RE1,DEMPWRPCK,2050,0.0
RE1,DEMPWRSOL,2017,0.0
RE1,DEMPWRSOL,2018,0.0
RE1,DEMPWRSOL,2019,0.0
RE1,DEMPWRSOL,2020,0.0
RE1,DEMPWRSOL,2021,0.0
RE1,DEMPWRSOL,2022,0.0
RE1,DEMPWRSOL,2023,0.0
RE1,DEMPWRSOL,2024,0.0
RE1,DEMPWRSOL,2025,0.0
RE1,DEMPWRSOL,2026,0.0
RE1,DEMPWRSOL,2027,0.0
RE1,DEMPWRSOL,2028,0.0
RE1,DEMPWRSOL,2029,0.0
RE1,DEMPWRSOL,2030,0.0
RE1,DEMPWRSOL,2031,0.0
RE1,DEMPWRSOL,2032,0.0
RE1,DEMPWRSOL,2033,0.0
RE1,DEMPWRSOL,2034,0.0
RE1,DEMPWRSOL,2035,0.0
RE1,DEMPWRSOL,2036,0.0
RE1,DEMPWRSOL,2037,0.0
RE1,DEMPWRSOL,2038,0.0
RE1,DEMPWRSOL,2039,0.0
RE1,DEMPWRSOL,2040,0.0
RE1,DEMPWRSOL,2041,0.0
RE1,DEMPWRSOL,2042,0.0
RE1,DEMPWRSOL,2043,0.0
RE1,DEMPWRSOL,2044,0.0
RE1,DEMPWRSOL,2045,0.0
RE1,DEMPWRSOL,2046,0.0
RE1,DEMPWRSOL,2047,0.0
RE1,DEMPWRSOL,2048,0.0
RE1,DEMPWRSOL,2049,0.0
RE1,DEMPWRSOL,2050,0.0
RE1,DEMPWRURN,2017,0.0
RE1,DEMPWRURN,2018,0.0
RE1,DEMPWRURN,2019,0.0
RE1,DEMPWRURN,2020,0.0
RE1,DEMPWRURN,2021,0.0
RE1,DEMPWRURN,2022,0.0
RE1,DEMPWRURN,2023,0.0
RE1,DEMPWRURN,2024,0.0
RE1,DEMPWRURN,2025,0.0
RE1,DEMPWRURN,2026,0.0
RE1,DEMPWRURN,2027,0.0
RE1,DEMPWRURN,2028,0.0
RE1,DEMPWRURN,2029,0.0
RE1,DEMPWRURN,2030,0.0
RE1,DEMPWRURN,2031,0.0
RE1,DEMPWRURN,2032,0.0
RE1,DEMPWRURN,2033,0.0
RE1,DEMPWRURN,2034,0.0
RE1,DEMPWRURN,2035,0.0
RE1,DEMPWRURN,2036,0.0
RE1,DEMPWRURN,2037,0.0
RE1,DEMPWRURN,2038,0.0
RE1,DEMPWRURN,2039,0.0
RE1,DEMPWRURN,2040,0.0
RE1,DEMPWRURN,2041,0.0
RE1,DEMPWRURN,2042,0.0
RE1,DEMPWRURN,2043,0.0
RE1,DEMPWRURN,2044,0.0
RE1,DEMPWRURN,2045,0.0
RE1,DEMPWRURN,2046,0.0
RE1,DEMPWRURN,2047,0.0
RE1,DEMPWRURN,2048,0.0
RE1,DEMPWRURN,2049,0.0
RE1,DEMPWRURN,2050,0.0
RE1,DEMPWRWAS,2017,0.0
RE1,DEMPWRWAS,2018,0.0
RE1,DEMPWRWAS,2019,0.0
RE1,DEMPWRWAS,2020,0.0
RE1,DEMPWRWAS,2021,0.0
RE1,DEMPWRWAS,2022,0.0
RE1,DEMPWRWAS,2023,0.0
RE1,DEMPWRWAS,2024,0.0
RE1,DEMPWRWAS,2025,0.0
RE1,DEMPWRWAS,2026,0.0
RE1,DEMPWRWAS,2027,0.0
RE1,DEMPWRWAS,2028,0.0
RE1,DEMPWRWAS,2029,0.0
RE1,DEMPWRWAS,2030,0.0
RE1,DEMPWRWAS,2031,0.0
RE1,DEMPWRWAS,2032,0.0
RE1,DEMPWRWAS,2033,0.0
RE1,DEMPWRWAS,2034,0.0
RE1,DEMPWRWAS,2035,0.0
RE1,DEMPWRWAS,2036,0.0
RE1,DEMPWRWAS,2037,0.0
RE1,DEMPWRWAS,2038,0.0
RE1,DEMPWRWAS,2039,0.0
RE1,DEMPWRWAS,2040,0.0
RE1,DEMPWRWAS,2041,0.0
RE1,DEMPWRWAS,2042,0.0
RE1,DEMPWRWAS,2043,0.0
RE1,DEMPWRWAS,2044,0.0
RE1,DEMPWRWAS,2045,0.0
RE1,DEMPWRWAS,2046,0.0
RE1,DEMPWRWAS,2047,0.0
RE1,DEMPWRWAS,2048,0.0
RE1,DEMPWRWAS,2049,0.0
RE1,DEMPWRWAS,2050,0.0
RE1,DEMPWRWND,2017,0.0
RE1,DEMPWRWND,2018,0.0
RE1,DEMPWRWND,2019,0.0
RE1,DEMPWRWND,2020,0.0
RE1,DEMPWRWND,2021,0.0
RE1,DEMPWRWND,2022,0.0
RE1,DEMPWRWND,2023,0.0
RE1,DEMPWRWND,2024,0.0
RE1,DEMPWRWND,2025,0.0
RE1,DEMPWRWND,2026,0.0
RE1,DEMPWRWND,2027,0.0
RE1,DEMPWRWND,2028,0.0
RE1,DEMPWRWND,2029,0.0
RE1,DEMPWRWND,2030,0.0
RE1,DEMPWRWND,2031,0.0
RE1,DEMPWRWND,2032,0.0
RE1,DEMPWRWND,2033,0.0
RE1,DEMPWRWND,2034,0.0
RE1,DEMPWRWND,2035,0.0
RE1,DEMPWRWND,2036,0.0
RE1,DEMPWRWND,2037,0.0
RE1,DEMPWRWND,2038,0.0
RE1,DEMPWRWND,2039,0.0
RE1,DEMPWRWND,2040,0.0
RE1,DEMPWRWND,2041,0.0
RE1,DEMPWRWND,2042,0.0
RE1,DEMPWRWND,2043,0.0
RE1,DEMPWRWND,2044,0.0
RE1,DEMPWRWND,2045,0.0
RE1,DEMPWRWND,2046,0.0
RE1,DEMPWRWND,2047,0.0
RE1,DEMPWRWND,2048,0.0
RE1,DEMPWRWND,2049,0.0
RE1,DEMPWRWND,2050,0.0
RE1,DEMRESELCB02,2017,0.0
RE1,DEMRESELCB02,2018,0.0
RE1,DEMRESELCB02,2019,0.283
RE1,DEMRESELCB02,2020,29.9181
RE1,DEMRESELCB02,2021,0.0
RE1,DEMRESELCB02,2022,13.3149
RE1,DEMRESELCB02,2023,23.0121
RE1,DEMRESELCB02,2024,24.0885
RE1,DEMRESELCB02,2025,36.406
RE1,DEMRESELCB02,2026,23.4232
RE1,DEMRESELCB02,2027,0.0
RE1,DEMRESELCB02,2028,19.9478
RE1,DEMRESELCB02,2029,14.8329
RE1,DEMRESELCB02,2030,39.5969
RE1,DEMRESELCB02,2031,44.2096
RE1,DEMRESELCB02,2032,0.0
RE1,DEMRESELCB02,2033,13.7252
RE1,DEMRESELCB02,2034,26.1398
RE1,DEMRESELCB02,2035,26.8977
RE1,DEMRESELCB02,2036,27.6881
RE1,DEMRESELCB02,2037,28.5113
RE1,DEMRESELCB02,2038,29.3331
RE1,DEMRESELCB02,2039,30.2223
RE1,DEMRESELCB02,2040,31.0759
RE1,DEMRESELCB02,2041,31.9972
RE1,DEMRESELCB02,2042,32.883
RE1,DEMRESELCB02,2043,33.8711
RE1,DEMRESELCB02,2044,34.8239
RE1,DEMRESELCB02,2045,35.8102
RE1,DEMRESELCB02,2046,36.8648
RE1,DEMRESELCB02,2047,37.9187
RE1,DEMRESELCB02,2048,38.9718
RE1,DEMRESELCB02,2049,40.0934
RE1,DEMRESELCB02,2050,41.2489
RE1,DEMRESELCC02,2017,0.0
RE1,DEMRESELCC02,2018,0.0
RE1,DEMRESELCC02,2019,0.3986
RE1,DEMRESELCC02,2020,39.5284
RE1,DEMRESELCC02,2021,0.0
RE1,DEMRESELCC02,2022,7.1204
RE1,DEMRESELCC02,2023,43.0541
RE1,DEMRESELCC02,2024,77.9681
RE1,DEMRESELCC02,2025,42.6896
RE1,DEMRESELCC02,2026,36.6175
RE1,DEMRESELCC02,2027,0.0
RE1,DEMRESELCC02,2028,6.4634
RE1,DEMRESELCC02,2029,7.268
RE1,DEMRESELCC02,2030,125.1187
RE1,DEMRESELCC02,2031,61.6507
RE1,DEMRESELCC02,2032,0.0
RE1,DEMRESELCC02,2033,9.6263
RE1,DEMRESELCC02,2034,44.8931
RE1,DEMRESELCC02,2035,46.463
RE1,DEMRESELCC02,2036,47.9967
RE1,DEMRESELCC02,2037,49.665
RE1,DEMRESELCC02,2038,51.3657
RE1,DEMRESELCC02,2039,53.0647
RE1,DEMRESELCC02,2040,54.8648
RE1,DEMRESELCC02,2041,56.6978
RE1,DEMRESELCC02,2042,58.5636
RE1,DEMRESELCC02,2043,60.5655
RE1,DEMRESELCC02,2044,62.5662
RE1,DEMRESELCC02,2045,64.6689
RE1,DEMRESELCC02,2046,66.7705
RE1,DEMRESELCC02,2047,69.0434
RE1,DEMRESELCC02,2048,71.2807
RE1,DEMRESELCC02,2049,73.6551
RE1,DEMRESELCC02,2050,76.0976
RE1,DEMRESELCD02,2017,0.0
RE1,DEMRESELCD02,2018,0.0
RE1,DEMRESELCD02,2019,0.176
RE1,DEMRESELCD02,2020,14.6884
RE1,DEMRESELCD02,2021,17.0365
RE1,DEMRESELCD02,2022,3.0855
RE1,DEMRESELCD02,2023,19.76
RE1,DEMRESELCD02,2024,24.8608
RE1,DEMRESELCD02,2025,22.1812
RE1,DEMRESELCD02,2026,9.2789
RE1,DEMRESELCD02,2027,18.0358
RE1,DEMRESELCD02,2028,3.4417
RE1,DEMRESELCD02,2029,9.4541
RE1,DEMRESELCD02,2030,36.7034
RE1,DEMRESELCD02,2031,30.6608
RE1,DEMRESELCD02,2032,9.5324
RE1,DEMRESELCD02,2033,20.9746
RE1,DEMRESELCD02,2034,21.7495
RE1,DEMRESELCD02,2035,22.48
RE1,DEMRESELCD02,2036,23.2966
RE1,DEMRESELCD02,2037,24.0686
RE1,DEMRESELCD02,2038,24.9271
RE1,DEMRESELCD02,2039,25.7849
RE1,DEMRESELCD02,2040,26.6857
RE1,DEMRESELCD02,2041,27.5858
RE1,DEMRESELCD02,2042,28.529
RE1,DEMRESELCD02,2043,29.5156
RE1,DEMRESELCD02,2044,30.5015
RE1,DEMRESELCD02,2045,31.5748
RE1,DEMRESELCD02,2046,32.6036
RE1,DEMRESELCD02,2047,33.7198
RE1,DEMRESELCD02,2048,34.8797
RE1,DEMRESELCD02,2049,36.0391
RE1,DEMRESELCD02,2050,37.2862
RE1,DEMRESELCE02,2017,0.0
RE1,DEMRESELCE02,2018,0.0
RE1,DEMRESELCE02,2019,0.177
RE1,DEMRESELCE02,2020,0.6589
RE1,DEMRESELCE02,2021,8.8039
RE1,DEMRESELCE02,2022,5.1028
RE1,DEMRESELCE02,2023,23.3895
RE1,DEMRESELCE02,2024,33.1162
RE1,DEMRESELCE02,2025,16.2902
RE1,DEMRESELCE02,2026,0.0
RE1,DEMRESELCE02,2027,5.4124
RE1,DEMRESELCE02,2028,10.9474
RE1,DEMRESELCE02,2029,0.5485
RE1,DEMRESELCE02,2030,56.586
RE1,DEMRESELCE02,2031,18.8589
RE1,DEMRESELCE02,2032,0.0
RE1,DEMRESELCE02,2033,11.0577
RE1,DEMRESELCE02,2034,18.8231
RE1,DEMRESELCE02,2035,19.3996
RE1,DEMRESELCE02,2036,20.0532
RE1,DEMRESELCE02,2037,20.7061
RE1,DEMRESELCE02,2038,21.358
RE1,DEMRESELCE02,2039,22.0484
RE1,DEMRESELCE02,2040,22.7774
RE1,DEMRESELCE02,2041,23.5057
RE1,DEMRESELCE02,2042,24.2727
RE1,DEMRESELCE02,2043,25.0392
RE1,DEMRESELCE02,2044,25.805
RE1,DEMRESELCE02,2045,26.6887
RE1,DEMRESELCE02,2046,27.4929
RE1,DEMRESELCE02,2047,28.3756
RE1,DEMRESELCE02,2048,29.2974
RE1,DEMRESELCE02,2049,30.1793
RE1,DEMRESELCE02,2050,31.1795
RE1,DEMRESELCF02,2017,0.0
RE1,DEMRESELCF02,2018,0.0
RE1,DEMRESELCF02,2019,0.3581
RE1,DEMRESELCF02,2020,29.9381
RE1,DEMRESELCF02,2021,25.939
RE1,DEMRESELCF02,2022,0.0
RE1,DEMRESELCF02,2023,37.8628
RE1,DEMRESELCF02,2024,63.9108
RE1,DEMRESELCF02,2025,52.1797
RE1,DEMRESELCF02,2026,13.0003
RE1,DEMRESELCF02,2027,32.4315
RE1,DEMRESELCF02,2028,7.7211
RE1,DEMRESELCF02,2029,13.3456
RE1,DEMRESELCF02,2030,100.3568
RE1,DEMRESELCF02,2031,55.8127
RE1,DEMRESELCF02,2032,15.9465
RE1,DEMRESELCF02,2033,43.3331
RE1,DEMRESELCF02,2034,44.8717
RE1,DEMRESELCF02,2035,46.4478
RE1,DEMRESELCF02,2036,48.0616
RE1,DEMRESELCF02,2037,49.7928
RE1,DEMRESELCF02,2038,51.5222
RE1,DEMRESELCF02,2039,53.3297
RE1,DEMRESELCF02,2040,55.1755
RE1,DEMRESELCF02,2041,57.0996
RE1,DEMRESELCF02,2042,59.0623
RE1,DEMRESELCF02,2043,61.1037
RE1,DEMRESELCF02,2044,63.2239
RE1,DEMRESELCF02,2045,65.423
RE1,DEMRESELCF02,2046,67.6611
RE1,DEMRESELCF02,2047,69.9783
RE1,DEMRESELCF02,2048,72.3748
RE1,DEMRESELCF02,2049,74.8505
RE1,DEMRESELCF02,2050,77.4057
RE1,DEMRESELCG02,2017,0.0
RE1,DEMRESELCG02,2018,0.0
RE1,DEMRESELCG02,2019,0.0841
RE1,DEMRESELCG02,2020,0.1668
RE1,DEMRESELCG02,2021,8.619
RE1,DEMRESELCG02,2022,6.8707
RE1,DEMRESELCG02,2023,8.8531
RE1,DEMRESELCG02,2024,13.5389
RE1,DEMRESELCG02,2025,7.8273
RE1,DEMRESELCG02,2026,0.0
RE1,DEMRESELCG02,2027,7.9765
RE1,DEMRESELCG02,2028,10.3028
RE1,DEMRESELCG02,2029,7.3523
RE1,DEMRESELCG02,2030,20.9029
RE1,DEMRESELCG02,2031,10.8816
RE1,DEMRESELCG02,2032,0.0578
RE1,DEMRESELCG02,2033,11.1938
RE1,DEMRESELCG02,2034,11.644
RE1,DEMRESELCG02,2035,12.1298
RE1,DEMRESELCG02,2036,12.5792
RE1,DEMRESELCG02,2037,13.1004
RE1,DEMRESELCG02,2038,13.6212
RE1,DEMRESELCG02,2039,14.178
RE1,DEMRESELCG02,2040,14.6982
RE1,DEMRESELCG02,2041,15.3268
RE1,DEMRESELCG02,2042,15.8827
RE1,DEMRESELCG02,2043,16.5472
RE1,DEMRESELCG02,2044,17.1388
RE1,DEMRESELCG02,2045,17.8755
RE1,DEMRESELCG02,2046,18.5393
RE1,DEMRESELCG02,2047,19.2393
RE1,DEMRESELCG02,2048,20.0119
RE1,DEMRESELCG02,2049,20.8206
RE1,DEMRESELCG02,2050,21.5929
RE1,DEMRESELCH02,2017,0.0
RE1,DEMRESELCH02,2018,0.0
RE1,DEMRESELCH02,2019,0.1056
RE1,DEMRESELCH02,2020,3.7184
RE1,DEMRESELCH02,2021,5.9321
RE1,DEMRESELCH02,2022,5.4282
RE1,DEMRESELCH02,2023,9.3982
RE1,DEMRESELCH02,2024,16.8047
RE1,DEMRESELCH02,2025,11.5755
RE1,DEMRESELCH02,2026,0.0
RE1,DEMRESELCH02,2027,6.164
RE1,DEMRESELCH02,2028,10.6322
RE1,DEMRESELCH02,2029,5.4986
