r,t,y,SalvageValue
RE1,DEMPWRHYD,2044,0.0
RE1,DEMPWRHYD,2045,0.0
RE1,DEMPWRHYD,2046,0.0
RE1,DEMPWRHYD,2047,0.0
RE1,DEMPWRHYD,2048,0.0
RE1,DEMPWRHYD,2049,0.0
RE1,DEMPWRHYD,2050,0.0
RE1,DEMPWRLPG,2017,0.0
RE1,DEMPWRLPG,2018,0.0
RE1,DEMPWRLPG,2019,0.0
RE1,DEMPWRLPG,2020,0.0
RE1,DEMPWRLPG,2021,0.0
RE1,DEMPWRLPG,2022,0.0
RE1,DEMPWRLPG,2023,0.0
RE1,DEMPWRLPG,2024,0.0
RE1,DEMPWRLPG,2025,0.0
RE1,DEMPWRLPG,2026,0.0
RE1,DEMPWRLPG,2027,0.0
RE1,DEMPWRLPG,2028,0.0
RE1,DEMPWRLPG,2029,0.0
RE1,DEMPWRLPG,2030,0.0
RE1,DEMPWRLPG,2031,0.0
RE1,DEMPWRLPG,2032,0.0
RE1,DEMPWRLPG,2033,0.0
RE1,DEMPWRLPG,2034,0.0
RE1,DEMPWRLPG,2035,0.0
RE1,DEMPWRLPG,2036,0.0
RE1,DEMPWRLPG,2037,0.0
RE1,DEMPWRLPG,2038,0.0
RE1,DEMPWRLPG,2039,0.0
RE1,DEMPWRLPG,2040,0.0
RE1,DEMPWRLPG,2041,0.0
RE1,DEMPWRLPG,2042,0.0
RE1,DEMPWRLPG,2043,0.0
RE1,DEMPWRLPG,2044,0.0
RE1,DEMPWRLPG,2045,0.0
RE1,DEMPWRLPG,2046,0.0
RE1,DEMPWRLPG,2047,0.0
RE1,DEMPWRLPG,2048,0.0
RE1,DEMPWRLPG,2049,0.0
RE1,DEMPWRLPG,2050,0.0
RE1,DEMPWRNGS,2017,0.0048
RE1,DEMPWRNGS,2018,0.0001
RE1,DEMPWRNGS,2019,0.0005
RE1,DEMPWRNGS,2020,0.0
RE1,DEMPWRNGS,2021,0.0005
RE1,DEMPWRNGS,2022,0.0002
RE1,DEMPWRNGS,2023,0.0003
RE1,DEMPWRNGS,2024,0.0006
RE1,DEMPWRNGS,2025,0.0002
RE1,DEMPWRNGS,2026,0.0
RE1,DEMPWRNGS,2027,0.0
RE1,DEMPWRNGS,2028,0.0
RE1,DEMPWRNGS,2029,0.0
RE1,DEMPWRNGS,2030,0.0
RE1,DEMPWRNGS,2031,0.0
RE1,DEMPWRNGS,2032,0.0
RE1,DEMPWRNGS,2033,0.0
RE1,DEMPWRNGS,2034,0.0002
RE1,DEMPWRNGS,2035,0.0002
RE1,DEMPWRNGS,2036,0.0003
RE1,DEMPWRNGS,2037,0.0002
RE1,DEMPWRNGS,2038,0.0003
RE1,DEMPWRNGS,2039,0.0002
RE1,DEMPWRNGS,2040,0.0004
RE1,DEMPWRNGS,2041,0.0004
RE1,DEMPWRNGS,2042,0.0004
RE1,DEMPWRNGS,2043,0.0004
RE1,DEMPWRNGS,2044,0.0005
RE1,DEMPWRNGS,2045,0.0004
RE1,DEMPWRNGS,2046,0.0004
RE1,DEMPWRNGS,2047,0.0004
RE1,DEMPWRNGS,2048,0.0006
RE1,DEMPWRNGS,2049,0.0004
RE1,DEMPWRNGS,2050,0.0005
RE1,DEMPWRPCK,2017,0.0
RE1,DEMPWRPCK,2018,0.0
RE1,DEMPWRPCK,2019,0.0
RE1,DEMPWRPCK,2020,0.0
RE1,DEMPWRPCK,2021,0.0
RE1,DEMPWRPCK,2022,0.0
RE1,DEMPWRPCK,2023,0.0
RE1,DEMPWRPCK,2024,0.0
RE1,DEMPWRPCK,2025,0.0
RE1,DEMPWRPCK,2026,0.0
RE1,DEMPWRPCK,2027,0.0
RE1,DEMPWRPCK,2028,0.0
RE1,DEMPWRPCK,2029,0.0
RE1,DEMPWRPCK,2030,0.0
RE1,DEMPWRPCK,2031,0.0
RE1,DEMPWRPCK,2032,0.0
RE1,DEMPWRPCK,2033,0.0
RE1,DEMPWRPCK,2034,0.0
RE1,DEMPWRPCK,2035,0.0
RE1,DEMPWRPCK,2036,0.0
RE1,DEMPWRPCK,2037,0.0
RE1,DEMPWRPCK,2038,0.0
RE1,DEMPWRPCK,2039,0.0
RE1,DEMPWRPCK,2040,0.0
RE1,DEMPWRPCK,2041,0.0
RE1,DEMPWRPCK,2042,0.0
RE1,DEMPWRPCK,2043,0.0
RE1,DEMPWRPCK,2044,0.0
RE1,DEMPWRPCK,2045,0.0
RE1,DEMPWRPCK,2046,0.0
RE1,DEMPWRPCK,2047,0.0
RE1,DEMPWRPCK,2048,0.0
RE1,DEMPWRPCK,2049,0.0
RE1,DEMPWRPCK,2050,0.0
RE1,DEMPWRSOL,2017,0.0
RE1,DEMPWRSOL,2018,0.0001
RE1,DEMPWRSOL,2019,0.0001
RE1,DEMPWRSOL,2020,0.0
RE1,DEMPWRSOL,2021,0.0
RE1,DEMPWRSOL,2022,0.0
RE1,DEMPWRSOL,2023,0.0
RE1,DEMPWRSOL,2024,0.0
RE1,DEMPWRSOL,2025,0.0001
RE1,DEMPWRSOL,2026,0.0001
RE1,DEMPWRSOL,2027,0.0002
RE1,DEMPWRSOL,2028,0.0002
RE1,DEMPWRSOL,2029,0.0003
RE1,DEMPWRSOL,2030,0.0003
RE1,DEMPWRSOL,2031,0.0003
RE1,DEMPWRSOL,2032,0.0003
RE1,DEMPWRSOL,2033,0.0001
RE1,DEMPWRSOL,2034,0.0002
RE1,DEMPWRSOL,2035,0.0001
RE1,DEMPWRSOL,2036,0.0002
RE1,DEMPWRSOL,2037,0.0
RE1,DEMPWRSOL,2038,0.0002
RE1,DEMPWRSOL,2039,0.0002
RE1,DEMPWRSOL,2040,0.0002
RE1,DEMPWRSOL,2041,0.0001
RE1,DEMPWRSOL,2042,0.0003
RE1,DEMPWRSOL,2043,0.0001
RE1,DEMPWRSOL,2044,0.0001
RE1,DEMPWRSOL,2045,0.0001
RE1,DEMPWRSOL,2046,0.0
RE1,DEMPWRSOL,2047,0.0001
RE1,DEMPWRSOL,2048,0.0
RE1,DEMPWRSOL,2049,0.0003
RE1,DEMPWRSOL,2050,0.0001
RE1,DEMPWRURN,2017,0.0009
RE1,DEMPWRURN,2018,0.0
RE1,DEMPWRURN,2019,0.0
RE1,DEMPWRURN,2020,0.0
RE1,DEMPWRURN,2021,0.0
RE1,DEMPWRURN,2022,0.0
RE1,DEMPWRURN,2023,0.0
RE1,DEMPWRURN,2024,0.0
RE1,DEMPWRURN,2025,0.0
RE1,DEMPWRURN,2026,0.0
RE1,DEMPWRURN,2027,0.0
RE1,DEMPWRURN,2028,0.0
RE1,DEMPWRURN,2029,0.0
RE1,DEMPWRURN,2030,0.0
RE1,DEMPWRURN,2031,0.0
RE1,DEMPWRURN,2032,0.0
RE1,DEMPWRURN,2033,0.0
RE1,DEMPWRURN,2034,0.0
RE1,DEMPWRURN,2035,0.0
RE1,DEMPWRURN,2036,0.0
RE1,DEMPWRURN,2037,0.0
RE1,DEMPWRURN,2038,0.0
RE1,DEMPWRURN,2039,0.0003
RE1,DEMPWRURN,2040,0.0
RE1,DEMPWRURN,2041,0.0
RE1,DEMPWRURN,2042,0.0
RE1,DEMPWRURN,2043,0.0
RE1,DEMPWRURN,2044,0.0
RE1,DEMPWRURN,2045,0.0
RE1,DEMPWRURN,2046,0.0
RE1,DEMPWRURN,2047,0.0
RE1,DEMPWRURN,2048,0.0
RE1,DEMPWRURN,2049,0.0
RE1,DEMPWRURN,2050,0.0
RE1,DEMPWRWAS,2017,0.0
RE1,DEMPWRWAS,2018,0.0
RE1,DEMPWRWAS,2019,0.0
RE1,DEMPWRWAS,2020,0.0
RE1,DEMPWRWAS,2021,0.0
RE1,DEMPWRWAS,2022,0.0
RE1,DEMPWRWAS,2023,0.0
RE1,DEMPWRWAS,2024,0.0
RE1,DEMPWRWAS,2025,0.0
RE1,DEMPWRWAS,2026,0.0
RE1,DEMPWRWAS,2027,0.0
RE1,DEMPWRWAS,2028,0.0
RE1,DEMPWRWAS,2029,0.0
RE1,DEMPWRWAS,2030,0.0
RE1,DEMPWRWAS,2031,0.0
RE1,DEMPWRWAS,2032,0.0
RE1,DEMPWRWAS,2033,0.0
RE1,DEMPWRWAS,2034,0.0
RE1,DEMPWRWAS,2035,0.0
RE1,DEMPWRWAS,2036,0.0
RE1,DEMPWRWAS,2037,0.0
RE1,DEMPWRWAS,2038,0.0
RE1,DEMPWRWAS,2039,0.0
RE1,DEMPWRWAS,2040,0.0
RE1,DEMPWRWAS,2041,0.0
RE1,DEMPWRWAS,2042,0.0
RE1,DEMPWRWAS,2043,0.0
RE1,DEMPWRWAS,2044,0.0
RE1,DEMPWRWAS,2045,0.0
RE1,DEMPWRWAS,2046,0.0
RE1,DEMPWRWAS,2047,0.0
RE1,DEMPWRWAS,2048,0.0
RE1,DEMPWRWAS,2049,0.0
RE1,DEMPWRWAS,2050,0.0
RE1,DEMPWRWND,2017,0.0001
RE1,DEMPWRWND,2018,0.0
RE1,DEMPWRWND,2019,0.0001
RE1,DEMPWRWND,2020,0.0
RE1,DEMPWRWND,2021,0.0
RE1,DEMPWRWND,2022,0.0
RE1,DEMPWRWND,2023,0.0
RE1,DEMPWRWND,2024,0.0
RE1,DEMPWRWND,2025,0.0
RE1,DEMPWRWND,2026,0.0
RE1,DEMPWRWND,2027,0.0
RE1,DEMPWRWND,2028,0.0001
RE1,DEMPWRWND,2029,0.0001
RE1,DEMPWRWND,2030,0.0001
RE1,DEMPWRWND,2031,0.0001
RE1,DEMPWRWND,2032,0.0001
RE1,DEMPWRWND,2033,0.0001
RE1,DEMPWRWND,2034,0.0001
RE1,DEMPWRWND,2035,0.0001
RE1,DEMPWRWND,2036,0.0001
RE1,DEMPWRWND,2037,0.0001
RE1,DEMPWRWND,2038,0.0001
RE1,DEMPWRWND,2039,0.0001
RE1,DEMPWRWND,2040,0.0001
RE1,DEMPWRWND,2041,0.0
RE1,DEMPWRWND,2042,0.0001
RE1,DEMPWRWND,2043,0.0001
RE1,DEMPWRWND,2044,0.0
RE1,DEMPWRWND,2045,0.0001
RE1,DEMPWRWND,2046,0.0001
RE1,DEMPWRWND,2047,0.0001
RE1,DEMPWRWND,2048,0.0
RE1,DEMPWRWND,2049,0.0
RE1,DEMPWRWND,2050,0.0002
RE1,DEMRESELCB02,2017,0.0
RE1,DEMRESELCB02,2018,0.0
RE1,DEMRESELCB02,2019,7.2296
RE1,DEMRESELCB02,2020,764.3376
RE1,DEMRESELCB02,2021,0.0
RE1,DEMRESELCB02,2022,340.1637
RE1,DEMRESELCB02,2023,587.9051
RE1,DEMRESELCB02,2024,615.4057
RE1,DEMRESELCB02,2025,930.089
RE1,DEMRESELCB02,2026,598.4094
RE1,DEMRESELCB02,2027,0.0
RE1,DEMRESELCB02,2028,509.6196
RE1,DEMRESELCB02,2029,378.9457
RE1,DEMRESELCB02,2030,1011.609
RE1,DEMRESELCB02,2031,1129.4526
RE1,DEMRESELCB02,2032,0.0
RE1,DEMRESELCB02,2033,350.6461
RE1,DEMRESELCB02,2034,667.8121
RE1,DEMRESELCB02,2035,687.1732
RE1,DEMRESELCB02,2036,707.3666
RE1,DEMRESELCB02,2037,728.397
RE1,DEMRESELCB02,2038,749.3924
RE1,DEMRESELCB02,2039,772.1086
RE1,DEMRESELCB02,2040,793.9171
RE1,DEMRESELCB02,2041,817.4533
RE1,DEMRESELCB02,2042,840.0835
RE1,DEMRESELCB02,2043,865.3278
RE1,DEMRESELCB02,2044,889.6687
RE1,DEMRESELCB02,2045,914.8682
RE1,DEMRESELCB02,2046,941.8103
RE1,DEMRESELCB02,2047,968.7337
RE1,DEMRESELCB02,2048,995.639
RE1,DEMRESELCB02,2049,1024.2928
RE1,DEMRESELCB02,2050,1053.8142
RE1,DEMRESELCC02,2017,0.0
RE1,DEMRESELCC02,2018,0.0
RE1,DEMRESELCC02,2019,10.1845
RE1,DEMRESELCC02,2020,1009.8591
RE1,DEMRESELCC02,2021,0.0
RE1,DEMRESELCC02,2022,181.9091
RE1,DEMRESELCC02,2023,1099.9328
RE1,DEMRESELCC02,2024,1991.9022
RE1,DEMRESELCC02,2025,1090.6198
RE1,DEMRESELCC02,2026,935.4913
RE1,DEMRESELCC02,2027,0.0
RE1,DEMRESELCC02,2028,165.1236
RE1,DEMRESELCC02,2029,185.6797
RE1,DEMRESELCC02,2030,3196.4914
RE1,DEMRESELCC02,2031,1575.0309
RE1,DEMRESELCC02,2032,0.0
RE1,DEMRESELCC02,2033,245.9285
RE1,DEMRESELCC02,2034,1146.9148
RE1,DEMRESELCC02,2035,1187.0221
RE1,DEMRESELCC02,2036,1226.2035
RE1,DEMRESELCC02,2037,1268.8248
RE1,DEMRESELCC02,2038,1312.2744
RE1,DEMRESELCC02,2039,1355.6791
RE1,DEMRESELCC02,2040,1401.6688
RE1,DEMRESELCC02,2041,1448.496
RE1,DEMRESELCC02,2042,1496.163
RE1,DEMRESELCC02,2043,1547.3077
RE1,DEMRESELCC02,2044,1598.4205
RE1,DEMRESELCC02,2045,1652.1406
RE1,DEMRESELCC02,2046,1705.8317
RE1,DEMRESELCC02,2047,1763.8971
RE1,DEMRESELCC02,2048,1821.0568
RE1,DEMRESELCC02,2049,1881.7166
RE1,DEMRESELCC02,2050,1944.1171
RE1,DEMRESELCD02,2017,0.0
RE1,DEMRESELCD02,2018,0.0
RE1,DEMRESELCD02,2019,4.4974
RE1,DEMRESELCD02,2020,375.2542
RE1,DEMRESELCD02,2021,435.2418
RE1,DEMRESELCD02,2022,78.8278
RE1,DEMRESELCD02,2023,504.8224
RE1,DEMRESELCD02,2024,635.1344
RE1,DEMRESELCD02,2025,566.6779
RE1,DEMRESELCD02,2026,237.0546
RE1,DEMRESELCD02,2027,460.7732
RE1,DEMRESELCD02,2028,87.9282
RE1,DEMRESELCD02,2029,241.5291
RE1,DEMRESELCD02,2030,937.6866
RE1,DEMRESELCD02,2031,783.3118
RE1,DEMRESELCD02,2032,243.5312
RE1,DEMRESELCD02,2033,535.8518
RE1,DEMRESELCD02,2034,555.65
RE1,DEMRESELCD02,2035,574.3108
RE1,DEMRESELCD02,2036,595.1728
RE1,DEMRESELCD02,2037,614.8968
RE1,DEMRESELCD02,2038,636.8305
RE1,DEMRESELCD02,2039,658.7442
RE1,DEMRESELCD02,2040,681.7574
RE1,DEMRESELCD02,2041,704.7523
RE1,DEMRESELCD02,2042,728.8502
RE1,DEMRESELCD02,2043,754.0536
RE1,DEMRESELCD02,2044,779.2418
RE1,DEMRESELCD02,2045,806.6617
RE1,DEMRESELCD02,2046,832.9448
RE1,DEMRESELCD02,2047,861.4631
RE1,DEMRESELCD02,2048,891.0946
RE1,DEMRESELCD02,2049,920.715
RE1,DEMRESELCD02,2050,952.5763
RE1,DEMRESELCE02,2017,0.0
RE1,DEMRESELCE02,2018,0.0
RE1,DEMRESELCE02,2019,4.5207
RE1,DEMRESELCE02,2020,16.8338
RE1,DEMRESELCE02,2021,224.9202
RE1,DEMRESELCE02,2022,130.3654
RE1,DEMRESELCE02,2023,597.5476
RE1,DEMRESELCE02,2024,846.0422
RE1,DEMRESELCE02,2025,416.1775
RE1,DEMRESELCE02,2026,0.0
RE1,DEMRESELCE02,2027,138.2737
RE1,DEMRESELCE02,2028,279.68
RE1,DEMRESELCE02,2029,14.0123
RE1,DEMRESELCE02,2030,1445.6401
RE1,DEMRESELCE02,2031,481.8018
RE1,DEMRESELCE02,2032,0.0
RE1,DEMRESELCE02,2033,282.4997
RE1,DEMRESELCE02,2034,480.8866
RE1,DEMRESELCE02,2035,495.6136
RE1,DEMRESELCE02,2036,512.3138
RE1,DEMRESELCE02,2037,528.9917
RE1,DEMRESELCE02,2038,545.6475
RE1,DEMRESELCE02,2039,563.2856
RE1,DEMRESELCE02,2040,581.9094
RE1,DEMRESELCE02,2041,600.5158
RE1,DEMRESELCE02,2042,620.1117
RE1,DEMRESELCE02,2043,639.692
RE1,DEMRESELCE02,2044,659.2571
RE1,DEMRESELCE02,2045,681.833
RE1,DEMRESELCE02,2046,702.379
RE1,DEMRESELCE02,2047,724.9309
RE1,DEMRESELCE02,2048,748.4816
RE1,DEMRESELCE02,2049,771.0113
RE1,DEMRESELCE02,2050,796.5626
RE1,DEMRESELCF02,2017,0.0
RE1,DEMRESELCF02,2018,0.0
RE1,DEMRESELCF02,2019,9.1475
RE1,DEMRESELCF02,2020,764.8493
RE1,DEMRESELCF02,2021,662.6808
RE1,DEMRESELCF02,2022,0.0
RE1,DEMRESELCF02,2023,967.3058
RE1,DEMRESELCF02,2024,1632.7726
RE1,DEMRESELCF02,2025,1333.0704
RE1,DEMRESELCF02,2026,332.127
RE1,DEMRESELCF02,2027,828.5486
RE1,DEMRESELCF02,2028,197.2568
RE1,DEMRESELCF02,2029,340.9483
RE1,DEMRESELCF02,2030,2563.8824
RE1,DEMRESELCF02,2031,1425.8852
RE1,DEMRESELCF02,2032,407.3957
RE1,DEMRESELCF02,2033,1107.0591
RE1,DEMRESELCF02,2034,1146.3676
RE1,DEMRESELCF02,2035,1186.6341
RE1,DEMRESELCF02,2036,1227.8628
RE1,DEMRESELCF02,2037,1272.0894
RE1,DEMRESELCF02,2038,1316.2728
RE1,DEMRESELCF02,2039,1362.4491
RE1,DEMRESELCF02,2040,1409.6048
RE1,DEMRESELCF02,2041,1458.7622
RE1,DEMRESELCF02,2042,1508.9053
RE1,DEMRESELCF02,2043,1561.0576
RE1,DEMRESELCF02,2044,1615.2231
RE1,DEMRESELCF02,2045,1671.405
RE1,DEMRESELCF02,2046,1728.5833
RE1,DEMRESELCF02,2047,1787.7829
RE1,DEMRESELCF02,2048,1849.0066
RE1,DEMRESELCF02,2049,1912.2568
RE1,DEMRESELCF02,2050,1977.5355
RE1,DEMRESELCG02,2017,0.0
RE1,DEMRESELCG02,2018,0.0
RE1,DEMRESELCG02,2019,2.1497
RE1,DEMRESELCG02,2020,4.2609
RE1,DEMRESELCG02,2021,220.1958
RE1,DEMRESELCG02,2022,175.5306
RE1,DEMRESELCG02,2023,226.1753
RE1,DEMRESELCG02,2024,345.8871
RE1,DEMRESELCG02,2025,199.9693
RE1,DEMRESELCG02,2026,0.0
RE1,DEMRESELCG02,2027,203.7818
RE1,DEMRESELCG02,2028,263.2116
RE1,DEMRESELCG02,2029,187.833
RE1,DEMRESELCG02,2030,534.0208
RE1,DEMRESELCG02,2031,277.9988
RE1,DEMRESELCG02,2032,1.4757
RE1,DEMRESELCG02,2033,285.976
RE1,DEMRESELCG02,2034,297.4773
RE1,DEMRESELCG02,2035,309.8879
RE1,DEMRESELCG02,2036,321.3695
RE1,DEMRESELCG02,2037,334.6838
RE1,DEMRESELCG02,2038,347.9908
RE1,DEMRESELCG02,2039,362.2139
RE1,DEMRESELCG02,2040,375.5053
RE1,DEMRESELCG02,2041,391.5648
RE1,DEMRESELCG02,2042,405.7668
RE1,DEMRESELCG02,2043,422.7418
RE1,DEMRESELCG02,2044,437.8569
RE1,DEMRESELCG02,2045,456.6775
RE1,DEMRESELCG02,2046,473.637
RE1,DEMRESELCG02,2047,491.5198
RE1,DEMRESELCG02,2048,511.2564
RE1,DEMRESELCG02,2049,531.9189
RE1,DEMRESELCG02,2050,551.6474
RE1,DEMRESELCH02,2017,0.0
RE1,DEMRESELCH02,2018,0.0
RE1,DEMRESELCH02,2019,2.6973
RE1,DEMRESELCH02,2020,94.9957
RE1,DEMRESELCH02,2021,151.5518
RE1,DEMRESELCH02,2022,138.6789
RE1,DEMRESELCH02,2023,240.103
